 0   9  3  0   0.5539
 0   9  3  1   0.5062
 0   9  4  0   0.5276
 0   9  4  1   0.4788
 0   9  5  0   0.4566
 0   9  5  1   0.4800
 0   9  6  0   0.5300
 0   9  6  1   0.5221
 0   9  7  0   0.4780
 0   9  7  1   0.4780
 0  10  0  0   0.5732
 0  10  0  1   0.6099
 0  10  1  0   0.7767
 0  10  1  1   0.7177
 0  10  2  0   0.5914
 0  10  2  1   0.5826
 0  10  3  0   0.4752
 0  10  3  1   0.4911
 0  10  4  0   0.5940
 0  10  4  1   0.6041
 0  10  5  0   0.6901
 0  10  5  1   0.6624
 0  10  6  0   0.6603
 0  10  6  1   0.6498
 0  10  7  0   0.4908
 0  10  7  1   0.4992
 0  11  0  0   0.7559
 0  11  0  1   0.7521
 0  11  1  0   0.6210
 0  11  1  1   0.6210
 0  11  2  0   0.5826
 0  11  2  1   0.6205
 0  11  3  0   0.4766
 0  11  3  1   0.4316
 0  11  4  0   0.6596
 0  11  4  1   0.6388
 0  11  5  0   0.5697
 0  11  5  1   0.5468
 0  11  6  0   0.6544
 0  11  6  1   0.6657
 0  11  7  0   0.5911
 0  11  7  1   0.5929
 0  12  0  0   0.7282
 0  12  0  1   0.7081
 0  12  1  0   0.6934
 0  12  1  1   0.7275
 0  12  2  0   0.5726
 0  12  2  1   0.5795
 0  12  3  0   0.6574
 0  12  3  1   0.6727
 0  12  4  0   0.5612
 0  12  4  1   0.5668
 0  12  5  0   0.6695
 0  12  5  1   0.6130
 0  12  6  0   0.5464
 0  12  6  1   0.5536
 0  12  7  0   0.6394
 0  12  7  1   0.6287
 0  13  0  0   0.5637
 0  13  0  1   0.6101
 0  13  1  0   0.6846
 0  13  1  1   0.6874
 0  13  2  0   0.5703
 0  13  2  1   0.5737
 0  13  3  0   0.6411
 0  13  3  1   0.6633
 0  13  4  0   0.6654
 0  13  4  1   0.7165
 0  13  5  0   0.6824
 0  13  5  1   0.6776
 0  13  6  0   0.6416
 0  13  6  1   0.6545
 0  13  7  0   0.5218
 0  13  7  1   0.3500
 0  14  0  0   0.7041
 0  14  0  1   0.6631
 0  14  1  0   0.7014
 0  14  1  1   0.7396
 0  14  2  0   0.6592
 0  14  2  1   0.6410
 0  14  3  0   0.6576
 0  14  3  1   0.6544
 0  14  4  0   0.5870
 0  14  4  1   0.6178
 0  14  5  0   0.6124
 0  14  5  1   0.5710
 0  14  6  0   0.6095
 0  14  6  1   0.5792
 0  14  7  0   0.5045
 0  14  7  1   0.5055
 0  15  0  0   0.6875
 0  15  0  1   0.7426
 0  15  1  0   0.6058
 0  15  1  1   0.6497
 0  15  2  0   0.5754
 0  15  2  1   0.5360
 0  15  3  0   0.6488
 0  15  3  1   0.6104
 0  15  4  0   0.5904
 0  15  4  1   0.5566
 0  15  5  0   0.6087
 0  15  5  1   0.6317
 0  15  6  0   0.5071
 0  15  6  1   0.7082
 0  15  7  0   0.5536
 0  15  7  1   0.5271
 1   0  0  0   1.1102
 1   0  0  1   1.1361
 1   0  1  0   1.1528
 1   0  1  1   1.1939
 1   0  2  0   1.0470
 1   0  2  1   1.0941
 1   0  3  0   1.0405
 1   0  3  1   1.0949
 1   0  4  0   1.3095
 1   0  4  1   1.2926
 1   0  5  0   1.2010
 1   0  5  1   1.3010
 1   0  6  0   1.2825
 1   0  6  1   1.3963
 1   0  7  0   1.1763
 1   0  7  1   1.1857
 1   1  0  0   0.9345
 1   1  0  1   0.9476
 1   1  1  0   1.3343
 1   1  1  1   1.3929
 1   1  2  0   1.1720
 1   1  2  1   1.1385
 1   1  3  0   1.0766
 1   1  3  1   1.1455
 1   1  4  0   1.2020
 1   1  4  1   1.1607
 1   1  5  0   1.3082
 1   1  5  1   1.3989
 1   1  6  0   1.0880
 1   1  6  1   1.1392
 1   1  7  0   1.1352
 1   1  7  1   1.2091
 1   2  0  0   0.9744
 1   2  0  1   0.9657
 1   2  1  0   1.3083
 1   2  1  1   1.3754
 1   2  2  0   2.0165
 1   2  2  1   1.1553
 1   2  3  0   1.1389
 1   2  3  1   1.1411
 1   2  4  0   1.1981
 1   2  4  1   1.1261
 1   2  5  0   1.1176
 1   2  5  1   1.1447
 1   2  6  0   1.3573
 1   2  6  1   1.3973
 1   2  7  0   1.2176
 1   2  7  1   1.1947
 1   3  0  0   1.1179
 1   3  0  1   1.1302
 1   3  1  0   1.3105
 1   3  1  1   1.3357
 1   3  2  0   1.2280
 1   3  2  1   1.1599
 1   3  3  0   1.2062
 1   3  3  1   1.2098
 1   3  4  0   1.0838
 1   3  4  1   1.1566
 1   3  5  0   1.1106
 1   3  5  1   1.4294
 1   3  6  0   1.3261
 1   3  6  1   1.3502
 1   3  7  0   1.1956
 1   3  7  1   1.1944
 1   4  0  0   1.0815
 1   4  0  1   1.1635
 1   4  1  0   1.2774
 1   4  1  1   1.2786
 1   4  2  0   1.3204
 1   4  2  1   1.3377
 1   4  3  0   1.1198
 1   4  3  1   1.1142
 1   4  4  0   1.0462
 1   4  4  1   1.1333
 1   4  5  0   1.1750
 1   4  5  1   1.2303
 1   4  6  0   1.3127
 1   4  6  1   1.3113
 1   4  7  0   1.1553
 1   4  7  1   1.2268
 1   5  0  0   1.0044
 1   5  0  1   1.0278
 1   5  1  0   1.3414
 1   5  1  1   1.3149
 1   5  2  0   1.1942
 1   5  2  1   1.2617
 1   5  3  0   1.1198
 1   5  3  1   1.0694
 1   5  4  0   1.0853
 1   5  4  1   1.0396
 1   5  5  0   1.1845
 1   5  5  1   1.1403
 1   5  6  0   1.3379
 1   5  6  1   1.3787
 1   5  7  0   1.1348
 1   5  7  1   1.0881
 1   6  0  0   1.0792
 1   6  0  1   1.0868
 1   6  1  0   1.4210
 1   6  1  1   1.4310
 1   6  2  0   1.2132
 1   6  2  1   1.2514
 1   6  3  0   1.2545
 1   6  3  1   1.1873
 1   6  4  0   1.3356
 1   6  4  1   1.4512
 1   6  5  0   1.0924
 1   6  5  1   1.2594
 1   6  6  0   1.1920
 1   6  6  1   1.2431
 1   6  7  0   1.0697
 1   6  7  1   1.1577
 1   7  0  0   1.1788
 1   7  0  1   1.1360
 1   7  1  0   1.3236
 1   7  1  1   1.3144
 1   7  2  0   0.9797
 1   7  2  1   1.0025
 1   7  3  0   1.2554
 1   7  3  1   1.2037
 1   7  4  0   1.0484
 1   7  4  1   1.0317
 1   7  5  0   1.1844
 1   7  5  1   1.0933
 1   7  6  0   1.1944
 1   7  6  1   1.2137
 1   7  7  0   1.1958
 1   7  7  1   1.1982
 1   8  0  0   0.8786
 1   8  0  1   0.8874
 1   8  1  0   1.2840
 1   8  1  1   1.3730
 1   8  2  0   1.2223
 1   8  2  1   1.1442
 1   8  3  0   1.0712
 1   8  3  1   1.1604
 1   8  4  0   1.1727
 1   8  4  1   1.1633
 1   8  5  0   1.1657
 1   8  5  1   1.2133
 1   8  6  0   1.1989
 1   8  6  1   1.3079
 1   8  7  0   1.0459
 1   8  7  1   1.0745
 1   9  0  0   1.0614
 1   9  0  1   1.0487
 1   9  1  0   1.2378
 1   9  1  1   1.2145
 1   9  2  0   1.2602
 1   9  2  1   1.1785
 1   9  3  0   1.0092
 1   9  3  1   1.0770
 1   9  4  0   1.3162
 1   9  4  1   1.2533
 1   9  5  0   1.1793
 1   9  5  1   1.1888
 1   9  6  0   1.1403
 1   9  6  1   1.1762
 1   9  7  0   1.1551
 1   9  7  1   1.1690
 1  10  0  0   1.0880
 1  10  0  1   1.0761
 1  10  1  0   1.2157
 1  10  1  1   1.2365
 1  10  2  0   1.1947
 1  10  2  1   1.0594
 1  10  3  0   1.1804
 1  10  3  1   1.1307
 1  10  4  0   1.1200
 1  10  4  1   1.2073
 1  10  5  0   1.0667
 1  10  5  1   1.0916
 1  10  6  0   1.4390
 1  10  6  1   1.3937
 1  10  7  0   1.2002
 1  10  7  1   1.1566
 1  11  0  0   1.0421
 1  11  0  1   1.0379
 1  11  1  0   1.2091
 1  11  1  1   1.1734
 1  11  2  0   1.2291
 1  11  2  1   1.2390
 1  11  3  0   1.2460
 1  11  3  1   1.2460
 1  11  4  0   1.1077
 1  11  4  1   1.1143
 1  11  5  0   1.1996
 1  11  5  1   1.1514
 1  11  6  0   1.1740
 1  11  6  1   1.1347
 1  11  7  0   1.1251
 1  11  7  1   1.0128
 1  12  0  0   1.0230
 1  12  0  1   1.1194
 1  12  1  0   1.3024
 1  12  1  1   1.3969
 1  12  2  0   1.1600
 1  12  2  1   1.2195
 1  12  3  0   1.1210
 1  12  3  1   1.1975
 1  12  4  0   1.1431
 1  12  4  1   1.2584
 1  12  5  0   1.1459
 1  12  5  1   1.1868
 1  12  6  0   1.3856
 1  12  6  1   1.3219
 1  12  7  0   0.9579
 1  12  7  1   0.9305
 1  13  0  0   1.1984
 1  13  0  1   1.1700
 1  13  1  0   1.2322
 1  13  1  1   1.2359
 1  13  2  0   1.1785
 1  13  2  1   1.1656
 1  13  3  0   1.0262
 1  13  3  1   0.9694
 1  13  4  0   1.1544
 1  13  4  1   1.1124
 1  13  5  0   1.2587
 1  13  5  1   1.2714
 1  13  6  0   1.1651
 1  13  6  1   1.1994
 1  13  7  0   1.1631
 1  13  7  1   1.1470
 1  14  0  0   1.2933
 1  14  0  1   1.2302
 1  14  1  0   1.3396
 1  14  1  1   1.3544
 1  14  2  0   1.2319
 1  14  2  1   1.1908
 1  14  3  0   1.1792
 1  14  3  1   1.2788
 1  14  4  0   1.2277
 1  14  4  1   1.2363
 1  14  5  0   1.2504
 1  14  5  1   1.2923
 1  14  6  0   1.3525
 1  14  6  1   1.3297
 1  14  7  0   1.1142
 1  14  7  1   1.2119
 1  15  0  0   1.1070
 1  15  0  1   1.1498
 1  15  1  0   1.1169
 1  15  1  1   1.1091
 1  15  2  0   1.3960
 1  15  2  1   1.4101
 1  15  3  0   1.1284
 1  15  3  1   1.1745
 1  15  4  0   1.2360
 1  15  4  1   1.2201
 1  15  5  0   1.2548
 1  15  5  1   1.2080
 1  15  6  0   1.5221
 1  15  6  1   1.4478
 1  15  7  0   1.1451
 1  15  7  1   1.1509
 1  16  0  0   1.0863
 1  16  0  1   1.0777
 1  16  1  0   1.2413
 1  16  1  1   1.3340
 1  16  2  0   1.2536
 1  16  2  1   1.3285
 1  16  3  0   1.1812
 1  16  3  1   1.1788
 1  16  4  0   1.2053
 1  16  4  1   1.2683
 1  16  5  0   1.2141
 1  16  5  1   1.2649
 1  16  6  0   1.3294
 1  16  6  1   1.3589
 1  16  7  0   1.2101
 1  16  7  1   1.2321
 1  17  0  0   1.2282
 1  17  0  1   1.2418
 1  17  1  0   1.2667
 1  17  1  1   1.3079
 1  17  2  0   1.1998
 1  17  2  1   1.2450
 1  17  3  0   1.1810
 1  17  3  1   1.2279
 1  17  4  0   1.1837
 1  17  4  1   1.1181
 1  17  5  0   1.2458
 1  17  5  1   1.2684
 1  17  6  0   1.3055
 1  17  6  1   1.2593
 1  17  7  0   1.0456
 1  17  7  1   1.0424
 1  18  0  0   1.3859
 1  18  0  1   1.3762
 1  18  1  0   1.4171
 1  18  1  1   1.4824
 1  18  2  0   1.1294
 1  18  2  1   1.1306
 1  18  3  0   1.2896
 1  18  3  1   1.2109
 1  18  4  0   1.2564
 1  18  4  1   1.1856
 1  18  5  0   1.1497
 1  18  5  1   1.1624
 1  18  6  0   1.4391
 1  18  6  1   1.4092
 1  18  7  0   0.9961
 1  18  7  1   1.0409
 1  19  0  0   1.3660
 1  19  0  1   1.2347
 1  19  1  0   1.2658
 1  19  1  1   1.1498
 1  19  2  0   1.0928
 1  19  2  1   1.0636
 1  19  3  0   1.0374
 1  19  3  1   1.0426
 1  19  4  0   1.2332
 1  19  4  1   1.2209
 1  19  5  0   1.2495
 1  19  5  1   1.1580
 1  19  6  0   1.2616
 1  19  6  1   1.2948
 1  19  7  0   1.1860
 1  19  7  1   1.1237
 1  20  0  0   1.2663
 1  20  0  1   1.0995
 1  20  1  0   1.1676
 1  20  1  1   1.1805
 1  20  2  0   1.1282
 1  20  2  1   1.0982
 1  20  3  0   1.2081
 1  20  3  1   1.1230
 1  20  4  0   1.1137
 1  20  4  1   1.1488
 1  20  5  0   1.1381
 1  20  5  1   1.1381
 1  20  6  0   1.2574
 1  20  6  1   1.1241
 1  20  7  0   1.0753
 1  20  7  1   0.9719
 1  21  0  0   1.3822
 1  21  0  1   1.2797
 1  21  1  0   1.2212
 1  21  1  1   1.1547
 1  21  2  0   1.2615
 1  21  2  1   1.2665
 1  21  3  0   1.0637
 1  21  3  1   0.9928
 1  21  4  0   1.2397
 1  21  4  1   1.1478
 1  21  5  0   1.4092
 1  21  5  1   1.2737
 1  21  6  0   1.2424
 1  21  6  1   1.1830
 1  21  7  0   1.1624
 1  21  7  1   1.1859
 1  22  0  0   1.1703
 1  22  0  1   1.1132
 1  22  1  0   1.5054
 1  22  1  1   1.5513
 1  22  2  0   1.2249
 1  22  2  1   1.2534
 1  22  3  0   1.2754
 1  22  3  1   1.2084
 1  22  4  0   1.2091
 1  22  4  1   1.1793
 1  22  5  0   1.2042
 1  22  5  1   1.2260
 1  22  6  0   1.2151
 1  22  6  1   1.2955
 1  22  7  0   1.2635
 1  22  7  1   1.3323
 1  23  0  0   1.2356
 1  23  0  1   1.2771
 1  23  1  0   1.3418
 1  23  1  1   1.2970
 1  23  2  0   1.3237
 1  23  2  1   1.3384
 1  23  3  0   1.1960
 1  23  3  1   1.2020
 1  23  4  0   1.2799
 1  23  4  1   1.2902
 1  23  5  0   1.2816
 1  23  5  1   1.3313
 1  23  6  0   1.4750
 1  23  6  1   1.4200
 1  23  7  0   1.1340
 1  23  7  1   1.1005
 1  24  0  0   1.1672
 1  24  0  1   1.1849
 1  24  1  0   1.3402
 1  24  1  1   1.3949
 1  24  2  0   0.9965
 1  24  2  1   0.9777
 1  24  3  0   1.1418
 1  24  3  1   1.1125
 1  24  4  0   1.1725
 1  24  4  1   1.0998
 1  24  5  0   1.1574
 1  24  5  1   1.1020
 1  24  6  0   1.2339
 1  24  6  1   1.1585
 1  24  7  0   1.0362
 1  24  7  1   0.9966
 1  25  0  0   1.1577
 1  25  0  1   1.1990
 1  25  1  0   1.2735
 1  25  1  1   1.2967
 1  25  2  0   1.3146
 1  25  2  1   1.4501
 1  25  3  0   1.3280
 1  25  3  1   1.3360
 1  25  4  0   1.1017
 1  25  4  1   1.2226
 1  25  5  0   1.0755
 1  25  5  1   1.1640
 1  25  6  0   1.2694
 1  25  6  1   1.2847
 1  25  7  0   1.0529
 1  25  7  1   1.0571
 1  26  0  0   1.2418
 1  26  0  1   1.3399
 1  26  1  0   1.3585
 1  26  1  1   1.3356
 1  26  2  0   1.1076
 1  26  2  1   1.1680
 1  26  3  0   1.2429
 1  26  3  1   1.3237
 1  26  4  0   1.1143
 1  26  4  1   1.1586
 1  26  5  0   1.3009
 1  26  5  1   1.3459
 1  26  6  0   1.3800
 1  26  6  1   1.3232
 1  26  7  0   1.0730
 1  26  7  1   1.0892
 1  27  0  0   1.1747
 1  27  0  1   1.1263
 1  27  1  0   1.2010
 1  27  1  1   1.1482
 1  27  2  0   1.1776
 1  27  2  1   1.2379
 1  27  3  0   1.2456
 1  27  3  1   1.1614
 1  27  4  0   1.2939
 1  27  4  1   1.2683
 1  27  5  0   1.1403
 1  27  5  1   1.1357
 1  27  6  0   1.0876
 1  27  6  1   1.0243
 1  27  7  0   1.0344
 1  27  7  1   1.0099
 1  28  0  0   1.1503
 1  28  0  1   1.0931
 1  28  1  0   1.1351
 1  28  1  1   1.1673
 1  28  2  0   1.2637
 1  28  2  1   1.1830
 1  28  3  0   1.2300
 1  28  3  1   1.2300
 1  28  4  0   1.1294
 1  28  4  1   1.1048
 1  28  5  0   1.2840
 1  28  5  1   1.2177
 1  28  6  0   1.2678
 1  28  6  1   1.2464
 1  28  7  0   1.0015
 1  28  7  1   1.0248
 1  29  0  0   1.2796
 1  29  0  1   1.1566
 1  29  1  0   1.2650
 1  29  1  1   1.3140
 1  29  2  0   1.2181
 1  29  2  1   1.2921
 1  29  3  0   1.1306
 1  29  3  1   1.1639
 1  29  4  0   1.2467
 1  29  4  1   1.2393
 1  29  5  0   1.0685
 1  29  5  1   1.0836
 1  29  6  0   1.2828
 1  29  6  1   1.2399
 1  29  7  0   1.1972
 1  29  7  1   1.1711
 1  30  0  0   1.2449
 1  30  0  1   1.3193
 1  30  1  0   1.4257
 1  30  1  1   1.3849
 1  30  2  0   1.2140
 1  30  2  1   1.1536
 1  30  3  0   1.1498
 1  30  3  1   1.1602
 1  30  4  0   1.2999
 1  30  4  1   1.3142
 1  30  5  0   1.2232
 1  30  5  1   1.1416
 1  30  6  0   1.3522
 1  30  6  1   1.3658
 1  30  7  0   1.0200
 1  30  7  1   1.0776
 1  31  0  0   1.2479
 1  31  0  1   1.2342
 1  31  1  0   1.2730
 1  31  1  1   1.2730
 1  31  2  0   1.2342
 1  31  2  1   1.2318
 1  31  3  0   1.0851
 1  31  3  1   1.2187
 1  31  4  0   1.1333
 1  31  4  1   1.1631
 1  31  5  0   1.1826
 1  31  5  1   1.2408
 1  31  6  0   1.3517
 1  31  6  1   1.3971
 1  31  7  0   1.2241
 1  31  7  1   1.1334
 2   0  0  0   1.0599
 2   0  0  1   1.0988
 2   0  1  0   1.1666
 2   0  1  1   1.1654
 2   0  2  0   0.9045
 2   0  2  1   1.0251
 2   0  3  0   0.8782
 2   0  3  1   0.9104
 2   0  4  0   0.9007
 2   0  4  1   0.9612
 2   0  5  0   1.1184
 2   0  5  1   1.1017
 2   0  6  0   1.0287
 2   0  6  1   1.1257
 2   0  7  0   1.0247
 2   0  7  1   1.0074
 2   1  0  0   1.1148
 2   1  0  1   1.1092
 2   1  1  0   1.1290
 2   1  1  1   1.1553
 2   1  2  0   1.0280
 2   1  2  1   0.9887
 2   1  3  0   1.0903
 2   1  3  1   1.0257
 2   1  4  0   1.0282
 2   1  4  1   1.0159
 2   1  5  0   1.0478
 2   1  5  1   1.0363
 2   1  6  0   1.0399
 2   1  6  1   1.0705
 2   1  7  0   0.9246
 2   1  7  1   0.9274
 2   2  0  0   1.4062
 2   2  0  1   1.0619
 2   2  1  0   1.1235
 2   2  1  1   1.1799
 2   2  2  0   1.0289
 2   2  2  1   1.0351
 2   2  3  0   0.8083
 2   2  3  1   0.8765
 2   2  4  0   1.0925
 2   2  4  1   1.1280
 2   2  5  0   1.0128
 2   2  5  1   1.0478
 2   2  6  0   0.9807
 2   2  6  1   1.0015
 2   2  7  0   0.9722
 2   2  7  1   1.0252
 2   3  0  0   0.9709
 2   3  0  1   0.9995
 2   3  1  0   1.2485
 2   3  1  1   1.3364
 2   3  2  0   1.1813
 2   3  2  1   1.1147
 2   3  3  0   1.1017
 2   3  3  1   1.1640
 2   3  4  0   1.1410
 2   3  4  1   1.1734
 2   3  5  0   1.0145
 2   3  5  1   1.0135
 2   3  6  0   1.0498
 2   3  6  1   1.0603
 2   3  7  0   1.0533
 2   3  7  1   1.0039
 2   4  0  0   1.0092
 2   4  0  1   0.9600
 2   4  1  0   1.1430
 2   4  1  1   1.1350
 2   4  2  0   1.0553
 2   4  2  1   1.1640
 2   4  3  0   1.1434
 2   4  3  1   1.1287
 2   4  4  0   1.0687
 2   4  4  1   1.1101
 2   4  5  0   1.1724
 2   4  5  1   1.1538
 2   4  6  0   1.2754
 2   4  6  1   1.1915
 2   4  7  0   0.9410
 2   4  7  1   1.0224
 2   5  0  0   0.9865
 2   5  0  1   0.9855
 2   5  1  0   1.2843
 2   5  1  1   1.3181
 2   5  2  0   1.0943
 2   5  2  1   1.0641
 2   5  3  0   1.1128
 2   5  3  1   1.0397
 2   5  4  0   1.1409
 2   5  4  1   1.0638
 2   5  5  0   1.1764
 2   5  5  1   1.2541
 2   5  6  0   0.8655
 2   5  6  1   0.8909
 2   5  7  0   0.8987
 2   5  7  1   0.8854
 2   6  0  0   1.0741
 2   6  0  1   0.9875
 2   6  1  0   1.2137
 2   6  1  1   1.1885
 2   6  2  0   1.0708
 2   6  2  1   1.1565
 2   6  3  0   1.0421
 2   6  3  1   1.0890
 2   6  4  0   1.2047
 2   6  4  1   1.1621
 2   6  5  0   1.1163
 2   6  5  1   1.0725
 2   6  6  0   1.0707
 2   6  6  1   0.9923
 2   6  7  0   1.0192
 2   6  7  1   1.0471
 2   7  0  0   1.1374
 2   7  0  1   1.1306
 2   7  1  0   1.1982
 2   7  1  1   1.2384
 2   7  2  0   1.1313
 2   7  2  1   1.1530
 2   7  3  0   1.1645
 2   7  3  1   1.0956
 2   7  4  0   0.9133
 2   7  4  1   0.9640
 2   7  5  0   1.0635
 2   7  5  1   1.1327
 2   7  6  0   1.0845
 2   7  6  1   1.0855
 2   7  7  0   0.8103
 2   7  7  1   0.9276
 2   8  0  0   1.1121
 2   8  0  1   1.1000
 2   8  1  0   1.0973
 2   8  1  1   1.1128
 2   8  2  0   0.9474
 2   8  2  1   0.9627
 2   8  3  0   1.1024
 2   8  3  1   1.1024
 2   8  4  0   1.2250
 2   8  4  1   1.2091
 2   8  5  0   0.9953
 2   8  5  1   0.9234
 2   8  6  0   1.2380
 2   8  6  1   1.2281
 2   8  7  0   1.1699
 2   8  7  1   1.1173
 2   9  0  0   0.9538
 2   9  0  1   1.0291
 2   9  1  0   1.3634
 2   9  1  1   1.2982
 2   9  2  0   1.1703
 2   9  2  1   1.2291
 2   9  3  0   1.1105
 2   9  3  1   1.0799
 2   9  4  0   1.0456
 2   9  4  1   1.0424
 2   9  5  0   1.0639
 2   9  5  1   1.0681
 2   9  6  0   1.0600
 2   9  6  1   1.0600
 2   9  7  0   0.9660
 2   9  7  1   0.9660
 2  10  0  0   0.9668
 2  10  0  1   1.0143
 2  10  1  0   1.2789
 2  10  1  1   1.2262
 2  10  2  0   1.1295
 2  10  2  1   1.1386
 2  10  3  0   1.0240
 2  10  3  1   1.0240
 2  10  4  0   1.1498
 2  10  4  1   1.1225
 2  10  5  0   0.9879
 2  10  5  1   0.9664
 2  10  6  0   1.2074
 2  10  6  1   1.2146
 2  10  7  0   0.8268
 2  10  7  1   0.8153
 2  11  0  0   0.9305
 2  11  0  1   0.9315
 2  11  1  0   1.2143
 2  11  1  1   1.2400
 2  11  2  0   1.2585
 2  11  2  1   1.2104
 2  11  3  0   1.0656
 2  11  3  1   0.9985
 2  11  4  0   1.1046
 2  11  4  1   1.1462
 2  11  5  0   1.0430
 2  11  5  1   1.0430
 2  11  6  0   1.1042
 2  11  6  1   0.9616
 2  11  7  0   0.9693
 2  11  7  1   1.0242
 2  12  0  0   1.2631
 2  12  0  1   1.2770
 2  12  1  0   1.0603
 2  12  1  1   1.1025
 2  12  2  0   1.1668
 2  12  2  1   1.1414
 2  12  3  0   0.9421
 2  12  3  1   0.9143
 2  12  4  0   1.2883
 2  12  4  1   1.3449
 2  12  5  0   1.1100
 2  12  5  1   1.0707
 2  12  6  0   1.1174
 2  12  6  1   1.1782
 2  12  7  0   0.9515
 2  12  7  1   0.9934
 2  13  0  0   1.0744
 2  13  0  1   1.0776
 2  13  1  0   1.1591
 2  13  1  1   1.2247
 2  13  2  0   1.1155
 2  13  2  1   1.1346
 2  13  3  0   0.9355
 2  13  3  1   1.0094
 2  13  4  0   0.9528
 2  13  4  1   0.9653
 2  13  5  0   1.1086
 2  13  5  1   1.1585
 2  13  6  0   1.1261
 2  13  6  1   1.0468
 2  13  7  0   0.9929
 2  13  7  1   0.9694
 2  14  0  0   1.1763
 2  14  0  1   1.0761
 2  14  1  0   1.2214
 2  14  1  1   1.2969
 2  14  2  0   0.9416
 2  14  2  1   1.0459
 2  14  3  0   1.0713
 2  14  3  1   1.2045
