     0.000     0.000     0.000     0.000     0.000     0.000  5273.600  5811.700  6050.700  2683.700  3716.200  4688.000
     0.000     0.000     0.000     0.000     0.000     0.000  4843.200  5505.400  5046.600  2196.000  4221.900  4896.400
     0.000     0.000     0.000  2248.800  2317.700  2685.300  4516.000  4911.800  5435.400  6519.500  2350.000  4063.700
     0.000     0.000     0.000  2294.200  2236.600  3839.100  4086.800  4483.500  5123.900  5833.300  2048.700  4522.500
  1603.400  2252.200  2493.600  2647.700  2390.800  2731.600  3457.900  3844.000  4347.600  4727.000  5063.600  6178.200
  1750.700  1939.600  2633.700  2371.000  2515.300  2239.200  5337.000  3542.900  3950.700  4182.500  4702.800  5916.600
  1692.000  2144.000  2414.700  2485.300  2255.700  2354.100  3185.500  3146.700  3691.200  4085.100  4391.500  5627.500
  2215.200  1821.800  2430.500  2209.700  2410.100  2191.100  4741.700  2771.200  3369.200  3808.600  4045.300  4867.500
  1693.500  2085.300  2241.400  2398.100  2248.500  2330.900  2887.900  2223.000  2717.800  4114.200  3821.400  4621.700
  2030.700  1722.200  2367.400  2189.700  2361.900  2237.100  4368.500  3280.600  2465.200  3567.000  3573.700  4268.200
  1697.300  2041.200  2174.700  2237.100  2174.200  2202.300  2756.400  3780.100  2185.000     0.000  3301.400  4009.600
  1975.900  1675.600  2304.700  2139.200  2210.700  2066.900  4052.500  5226.000  3013.600     0.000  2949.000  3672.600
  1686.800  1973.500  2091.900  2211.300  2108.900  2145.900  2608.500  3921.300  3627.800  2208.600     0.000  3447.300
  1925.000  1666.000  2188.900  2060.000  2154.100  2007.800  3726.700  4576.200  5140.400  3046.600     0.000  3100.900
  1681.100  1972.200  2074.600  2172.100  2025.300  2118.300  2577.600  3627.800  3770.500  3650.600  2505.600  2688.800
  1827.500  1626.100  2109.400  2006.000  2055.700  1977.400  3531.300  4360.800  4545.100  4969.100  3455.000  2427.100
  1610.200  1933.800  2029.200  2040.900  2082.100  2060.400  2297.000  3345.600  3382.500  3419.000  3357.500  1887.100
  1850.700  1621.300  2111.000  1930.100  2044.000  1967.100  3486.700  4476.200  4642.800  4923.300  5332.000  2355.500
  1673.100  1747.500  2013.800  2077.000  2042.700  2044.900  2545.000  3778.300  3927.400  4074.700  4186.900  4346.400
  1758.600  1720.300  2083.100  1964.600  2095.800  1934.200  3056.700  4374.200  4616.100  4757.700  5097.900  2545.000
