     0.000     0.000     0.000     0.000     0.000     0.000  4008.506  4722.888  4782.576  1431.682  2540.026  3486.268
     0.000     0.000     0.000     0.000     0.000     0.000  3607.375  4301.208  3786.875   936.367  3051.106  3687.333
     0.000     0.000     0.000   955.254  1066.593  1522.039  3244.692  3782.490  4238.246  5199.056  1045.514  2891.833
     0.000     0.000     0.000  1045.256   953.833  2619.621  2846.744  3297.789  3879.984  4527.203   794.084  3284.399
   346.917   954.945  1268.023  1458.807  1158.091  1486.701  2320.653  2654.961  3122.145  3489.478  3849.890  3896.466
   504.247   637.798  1452.339  1195.305  1277.973  1112.016  4114.834  2325.720  2716.671  2954.277  3423.306  3565.431
   484.088   890.621  1126.391  1267.756  1036.318  1210.557  1982.726  1895.983  2528.018  2815.879  3155.880  4350.974
   915.166   484.061  1270.019  1025.835  1214.121  1029.662  3559.574  1540.154  2162.679  2538.596  2772.227  3676.098
   418.731   784.595  1000.138  1108.947   976.734  1079.670  1613.741   723.293  1441.069  2769.008  2569.432  3235.079
   725.778   402.410  1130.477   940.615  1060.267   911.882  3110.232  1681.369  1116.303  2277.688  2275.263  2914.505
   386.032   705.727   922.160  1027.183   934.153   987.795  1563.569  2269.387   683.746     0.000  2094.493  2692.049
   661.151   370.380  1050.075   895.008   982.982   860.009  2764.396  3625.293  1509.299     0.000  1661.285  2319.527
   360.506   646.000   913.327   971.577   850.653   951.171  1518.447  2337.113  2199.600   711.410     0.000  2170.833
   620.127   355.657  1009.281   869.442   963.936   820.270  2567.783  3039.823  3593.193  1617.952     0.000  1806.351
   343.074   634.093   850.980   934.897   830.365   925.482  1347.025  2125.041  2212.794  2109.722  1013.022  1403.419
   569.323   345.059   917.748   809.621   920.601   833.584  2343.800  2843.373  3007.776  3481.018  2026.424  1101.879
   285.802   577.423   773.362   863.058   791.450   849.889  1126.501  1831.344  1900.323  2006.449  1921.840   429.790
   567.638   337.097   882.446   787.992   834.857   732.015  2278.085  2971.012  3163.304  3503.690  3845.098   911.044
   353.471   405.379   769.471   839.770   768.105   817.316  1314.579  2186.344  2254.101  2409.471  2555.630  2712.694
   451.044   415.508   827.796   751.656   814.531   730.839  1790.230  2895.275  3059.445  3261.593  3482.845   965.361
   395.129   397.220   767.354   816.321   761.614   820.443  1329.816  2369.620  2259.571  2355.948  2481.719  2086.725
   402.404   383.807   836.207   741.754   813.392   743.153  1607.260  2551.330  2467.548  2590.792  2708.099  2558.115
   382.365   398.250   772.689   823.778   761.214   812.248  1306.318  2399.500  2280.904  2175.027  2288.522  1911.940
   425.708   394.086   821.569   735.298   782.173   720.755  1502.274  2608.971  2451.860  2387.875  2521.348  2087.901
   321.979   334.516   718.082   748.359   712.929   752.157  1219.603  2118.406  2282.333  2116.574  2092.398  1714.752
   339.059   362.564   819.698   706.580   738.712   695.901  1395.624  2416.647  2466.200  2275.887  2285.622  1892.810
   298.500   315.159   689.052   734.213   667.628   756.781  1180.219  1990.417  2083.615  2155.423  2067.195  1588.120
   340.027   356.141   748.200   701.901   736.930   658.312  1338.077  2300.849  2347.460  2343.868  2261.086  1767.654
   295.337   312.279   847.745     0.000     0.000     0.000  1044.963  1893.839  1950.662  2042.113  2045.202  1559.424
   323.192   306.088   883.977     0.000     0.000     0.000  1275.941  2184.622  2212.577  2235.743  2258.041  1661.881
   290.147   291.104   833.666     0.000     0.000     0.000  1137.585  1766.473  1817.259  1888.855  1904.478  1517.778
   304.205   300.661   864.173     0.000     0.000     0.000  1236.672  2128.490  2145.810  2163.123  2167.783  1654.272
   307.958   306.125   828.825     0.000     0.000     0.000  1139.856  1699.161  1766.793  1814.133  1840.766  1462.931
   287.210   322.081   825.023     0.000     0.000     0.000  1222.025  2082.871  2092.545  2088.792  2101.893  1640.416
   301.555   307.692   826.936     0.000     0.000     0.000  1126.658  1685.875  1650.204  1734.100  1745.322  1355.066
   316.999   292.070   814.655     0.000     0.000     0.000  1184.142  2011.129  2004.065  2014.502  2004.853  1563.901
   316.537   291.541   819.575     0.000     0.000     0.000  1241.050  1681.753  1680.410  1641.864  1660.284  1332.412
   329.355   308.964   847.853     0.000     0.000     0.000  1201.274  1996.239  1988.650  1982.006  1975.933  1534.522
   325.047   303.136   801.021     0.000     0.000     0.000  1132.094  1701.398  1631.294  1639.536  1564.224  1246.843
   311.399   322.811   807.478     0.000     0.000     0.000  1175.955  1923.590  1893.805  1975.709  1929.009  1511.353
   343.385   354.760   949.223  1327.396     0.000     0.000     0.000  2342.326  2358.214  2528.602  2510.288  2098.815
   348.967   356.251   925.625  1318.955     0.000     0.000     0.000  2215.211  2245.229  2414.949  2428.969  1981.993
   308.732   304.856   829.604  1199.954     0.000     0.000     0.000  2053.834  2102.031  2259.886  2290.680  1840.586
     0.000     0.000     0.000     0.000     0.000     0.000     0.000  1816.838  1808.453  1904.984  1915.233  1511.812
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000  1792.149  1762.908  1391.599
   482.858  1404.033   450.918  1355.487   690.549  1129.468   659.880  1225.622   488.931   886.973   411.463   800.568
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
   926.238  1145.479   857.487  1194.693   582.793   828.089   513.409   641.621   636.042   571.189     0.000     0.000
     0.000     0.000     0.000     0.000     0.000     0.000  3617.168  4238.000  3872.104   958.205  3077.314  3772.859
