  36 478 479 483 484 485 488 489 490 492
 493 497 498 499 501 502 504 505 520 539
 541 542 546 547 549 550 552 553 555 556
 558 559 563 636 637 639 641
  NB. DE CL.2*EN. TOT                                   
    416      8     40    497   3348  13361  30223  42886  42427  31322
  18269   8520   3374   1118    337    130     44     19      4      2
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      4     43    442   2636   8204  15376
  20589  20997  17961  13267   9092   6241   4481   3086   2279   1762
   1344   1100    853    677    560    453    386    368    285    271
    212    171    172    127    100     97     85     58     65     57
     44     47     35     37     18     18     12     21     11     15
      9      8      5     10      6      6      7      5      5      2
      1      2      0      1      0      0      1      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0     17    176
    784   2038   3524   4495   5007   4765   4055   3348   2694   2243
   1781   1419   1233    999    859    716    603    543    446    405
    357    321    285    249    231    188    191    161    156    131
    137    132     83     95     77     56     70     59     44     44
     45     34     22     19     19     20     23     22     10     13
     12     10      7      9      3      4      1      3      3      1
      3      2      2      2      0      0      0      3      0      3
      1      0      0      0      1      0      0      0      1      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      1      8     46    153    336    490    662    781    826    784
    750    660    636    531    480    424    387    374    336    266
    248    203    193    210    164    152    157    144    121    137
    102    101     88     87     93     75     80     56     52     57
     57     47     50     27     45     34     33     21     19     22
     28     31     17     13      8     15      6     12      1      5
      3      4      7      6      4      2      1      4      1      5
      2      2      0      1      1      2      1      0      1      0
      0      0      0      0      0      0      1      0      0      2
      0      0      0      0      0      0      0      0      0      0
      0      0      0      1      1     11     15     38     51     83
    108    129    157    164    151    168    150    116    125    115
    118    108     97     93     97     73     83     78     69     59
     48     76     50     45     52     56     47     45     29     42
