      978.0   1370.0   1043.0   1206.0
     1248.0   1014.0    977.0   1315.0
     1212.0   1146.0    940.0   1294.0
     1293.0   1039.0   1145.0   1341.0
     1107.0   1292.0   1247.0   1272.0
      634.0   1187.0   1106.0   1311.0
      842.0   1097.0    733.0   1437.0
      935.0    934.0   1320.0   1036.0
     1386.0   1259.0   1209.0   1442.0
     1310.0   1391.0   1339.0   1330.0
     1338.0   1352.0   1291.0   1319.0
     1363.0   1246.0   1350.0   1390.0
      469.0   1096.0   1239.0   1202.0
      912.0   1270.0    911.0   1238.0
     1244.0   1316.0    910.0   1237.0
      440.0    793.0   1182.0   1181.0
     1144.0    818.0    712.0   1092.0
     1180.0   1101.0    583.0    961.0
     1091.0    864.0   1290.0   1089.0
      534.0    649.0    924.0   1002.0
     1252.0    862.0   1287.0   1271.0
     1123.0    958.0   1061.0   1219.0
     1060.0   1280.0   1102.0   1348.0
     1314.0   1234.0   1267.0   1233.0
     1425.0    899.0   1306.0   1396.0
      897.0   1329.0    923.0   1218.0
     1217.0   1250.0   1336.0   1176.0
     1441.0   1375.0   1264.0   1120.0
      481.0    614.0    956.0   1084.0
      995.0    774.0   1158.0   1151.0
      476.0    921.0   1119.0    994.0
      487.0    993.0    653.0   1051.0
     1083.0   1050.0   1198.0   1229.0
      769.0    991.0   1149.0    952.0
      201.0   1374.0   1019.0    470.0
      950.0   1195.0    824.0   1334.0
     1194.0   1081.0    684.0    316.0
      920.0    887.0    989.0   1262.0
     1116.0    947.0   1017.0   1115.0
     1078.0    946.0    442.0   1400.0
     1366.0   1192.0    389.0   1269.0
     1298.0   1112.0   1297.0   1379.0
     1365.0   1333.0   1076.0    850.0
     1343.0   1453.0   1351.0   1075.0
      223.0    322.0    819.0    632.0
      754.0    642.0    753.0    823.0
      677.0   1046.0    809.0    180.0
      750.0   1015.0   1045.0    362.0
       92.0    194.0    199.0   1073.0
      443.0    215.0    441.0   1156.0
     1189.0   1137.0    848.0    746.0
      745.0    671.0    979.0    669.0
     1071.0    942.0   1135.0   1070.0
      531.0   1042.0    530.0    529.0
     1225.0    929.0    744.0    668.0
      254.0   1041.0    941.0   1040.0
     1134.0   1147.0    845.0   1133.0
     1372.0    915.0   1025.0    975.0
     1284.0   1163.0   1108.0   1312.0
     1331.0   1362.0   1205.0   1210.0
      804.0   1068.0    359.0    281.0
      937.0     23.0    222.0    408.0
      283.0    803.0    663.0    739.0
      427.0    737.0     21.0    735.0
      876.0    843.0    913.0     52.0
      841.0    533.0    521.0    520.0
      759.0    840.0    765.0     22.0
      730.0   1162.0    355.0    836.0
      873.0    242.0   1161.0   1185.0
     1067.0    727.0    295.0    966.0
      244.0    658.0     16.0   1066.0
       51.0    309.0    465.0   1010.0
     1105.0   1283.0   1065.0   1034.0
      871.0    723.0   1208.0   1184.0
     1224.0    237.0   1063.0   1318.0
     1416.0   1223.0   1245.0   1129.0
      354.0    797.0    124.0    721.0
      264.0    114.0    652.0    720.0
      145.0    178.0   1023.0    718.0
      796.0    509.0    717.0   1094.0
      716.0    869.0    173.0   1128.0
      265.0    794.0    963.0   1008.0
       77.0   1235.0    473.0   1006.0
     1201.0    550.0    866.0    791.0
       36.0    651.0    588.0    713.0
      832.0    865.0    500.0   1032.0
      790.0    514.0    789.0   1200.0
     1005.0    584.0   1004.0    582.0
      191.0    831.0   1160.0   1031.0
     1257.0   1090.0     73.0   1062.0
     1125.0   1177.0    561.0    960.0
     1397.0   1324.0    959.0   1268.0
      708.0    333.0    433.0    902.0
       17.0    231.0   1021.0    102.0
      706.0   1030.0    647.0    482.0
      567.0   1001.0    325.0    422.0
      275.0    620.0    572.0   1153.0
        1.0   1122.0    646.0    701.0
      571.0    999.0    270.0   1143.0
      386.0   1029.0    638.0    829.0
      927.0    816.0    379.0    629.0
      407.0    857.0    402.0    828.0
      305.0    380.0    997.0    695.0
      896.0   1020.0   1054.0    617.0
      827.0    932.0    826.0    931.0
     1087.0   1199.0   1099.0    988.0
     1121.0   1216.0    493.0   1232.0
     1285.0   1304.0    693.0   1085.0
       80.0    692.0    184.0     65.0
      179.0    628.0    108.0    691.0
      554.0    382.0    644.0    688.0
      613.0    361.0    564.0    381.0
      177.0    892.0    241.0    687.0
      611.0    112.0    909.0    562.0
      315.0    549.0    810.0    780.0
      699.0    891.0    417.0    697.0
       27.0    401.0    559.0   1027.0
      474.0    306.0    992.0    770.0
      337.0    768.0    558.0    310.0
     1049.0    256.0   1048.0   1203.0
      589.0    353.0   1197.0   1141.0
     1227.0   1018.0    385.0    922.0
     1328.0   1196.0   1022.0    673.0
     1411.0   1255.0   1142.0   1323.0
      585.0    350.0    608.0    181.0
      764.0    335.0    467.0    349.0
      339.0    888.0    763.0    949.0
      187.0    228.0    854.0    432.0
      113.0    377.0    135.0    837.0
      198.0    683.0    431.0    479.0
      761.0    626.0    327.0    817.0
      659.0    833.0    497.0    455.0
      548.0    409.0    885.0    462.0
      813.0    884.0   1016.0    364.0
      208.0    986.0    459.0    458.0
      883.0    918.0    499.0   1077.0
      643.0    917.0   1172.0    945.0
     1191.0   1171.0    985.0    984.0
     1243.0   1103.0    483.0   1132.0
     1383.0   1277.0   1226.0   1321.0
      162.0    540.0    262.0    539.0
      454.0    472.0    400.0    679.0
     1074.0    363.0     70.0    812.0
      488.0    450.0    249.0    943.0
      121.0    752.0    811.0    676.0
      170.0   1139.0    405.0    641.0
      751.0    338.0   1207.0    278.0
      447.0    446.0    343.0    749.0
      445.0    675.0    674.0   1168.0
      300.0    849.0    538.0    981.0
       86.0    640.0    639.0    452.0
      537.0    980.0   1138.0    748.0
      536.0    672.0    808.0   1111.0
     1110.0    747.0   1136.0    847.0
      448.0    439.0   1109.0   1044.0
     1378.0   1253.0    807.0    846.0
       28.0    532.0    356.0     99.0
      396.0    436.0    107.0    395.0
      276.0    435.0    141.0    103.0
      293.0    132.0    916.0    120.0
      291.0    282.0    806.0    130.0
      394.0    109.0    393.0    637.0
      289.0    805.0    434.0    603.0
      168.0    528.0     54.0    142.0
      288.0    636.0   1013.0    635.0
      156.0    526.0    667.0   1069.0
       53.0    196.0    882.0    976.0
     1211.0    881.0    631.0    602.0
      880.0    743.0    205.0   1260.0
      742.0    974.0    939.0    879.0
      973.0    844.0   1155.0    741.0
     1342.0   1012.0    938.0    972.0
      101.0    360.0     34.0     90.0
      115.0     30.0    665.0     79.0
      601.0    928.0    391.0    136.0
       35.0    971.0     67.0    104.0
      914.0    740.0    358.0     15.0
      188.0    214.0    384.0    122.0
      227.0     14.0    878.0    936.0
       29.0    623.0    736.0    877.0
      662.0    633.0    105.0    235.0
      970.0    969.0    600.0    522.0
      875.0    233.0    734.0    874.0
      670.0   1038.0     57.0    284.0
      968.0    731.0   1131.0    225.0
      424.0    839.0    838.0    423.0
     1011.0   1037.0    967.0    802.0
     1308.0   1130.0    519.0   1035.0
      421.0    729.0     61.0    274.0
      835.0     44.0    240.0    518.0
      147.0    728.0    660.0    357.0
      239.0    131.0    420.0    220.0
      271.0    599.0    134.0    517.0
      801.0    383.0      6.0    657.0
      625.0    630.0    800.0    457.0
      516.0    167.0    598.0    834.0
      597.0    515.0    965.0    725.0
      655.0    724.0    506.0    872.0
      153.0    933.0    513.0    491.0
      373.0    416.0    334.0    512.0
      586.0    822.0   1064.0    224.0
      596.0    449.0    595.0   1104.0
     1183.0   1033.0    414.0    302.0
     1282.0   1317.0   1281.0    798.0
      593.0    116.0     33.0    624.0
      171.0    263.0    175.0    185.0
      376.0    204.0    152.0    351.0
      328.0    387.0    411.0     11.0
      255.0    719.0     81.0    210.0
      348.0    592.0    368.0    590.0
      689.0    158.0    772.0    183.0
      234.0    964.0     84.0    252.0
       47.0    174.0    507.0    707.0
      795.0    868.0    926.0    346.0
      119.0    410.0    236.0    182.0
     1093.0    243.0    715.0    505.0
     1236.0   1007.0    908.0    907.0
      906.0    821.0    272.0     91.0
     1360.0   1127.0    792.0    867.0
     1421.0   1258.0    962.0   1126.0
      331.0    371.0    504.0     19.0
       74.0    714.0     37.0    336.0
      267.0    245.0    415.0    501.0
       46.0    494.0    485.0    166.0
      311.0    587.0     66.0    622.0
      425.0    301.0    406.0    788.0
      478.0    607.0    787.0    544.0
        7.0    711.0    365.0    148.0
      259.0    238.0    581.0     64.0
      786.0    146.0    374.0    318.0
      785.0    579.0    710.0    118.0
      650.0    580.0    709.0   1003.0
      230.0    904.0    484.0    903.0
      925.0   1124.0    784.0    863.0
     1377.0     94.0    783.0     59.0
     1325.0   1376.0   1154.0    830.0
      621.0    172.0    495.0    286.0
       25.0    648.0    577.0    475.0
       88.0     43.0    133.0    496.0
      347.0    117.0    125.0    575.0
      535.0    574.0    213.0    573.0
       26.0    705.0     20.0    704.0
      502.0     38.0    861.0    429.0
      510.0     68.0    498.0     78.0
      782.0    781.0    656.0    594.0
      260.0    403.0    703.0    154.0
     1059.0    944.0   1000.0    702.0
     1058.0    320.0    246.0    319.0
     1100.0   1057.0     83.0    900.0
     1088.0    860.0    453.0    700.0
     1286.0   1056.0    998.0    490.0
     1389.0   1279.0   1266.0   1055.0
      248.0    698.0      2.0     87.0
      127.0    618.0     40.0     62.0
       58.0     76.0    489.0    767.0
      314.0    696.0    163.0    329.0
      352.0    645.0    486.0    856.0
      615.0    779.0      4.0    591.0
      398.0    372.0    269.0    778.0
      560.0    570.0    566.0    444.0
      123.0    404.0    568.0    508.0
      694.0    466.0    197.0    461.0
      682.0    612.0    606.0    437.0
      738.0    189.0    616.0   1053.0
      553.0    100.0    859.0    303.0
     1265.0   1086.0    777.0    855.0
     1175.0    895.0    463.0    894.0
     1345.0   1231.0   1028.0   1098.0
       71.0     55.0    277.0    326.0
      413.0     96.0    216.0    480.0
      313.0    159.0    776.0    207.0
      157.0      5.0    332.0    211.0
       24.0    139.0    690.0    775.0
      542.0    217.0    324.0     12.0
        9.0    149.0    492.0    565.0
      297.0     31.0    169.0    344.0
      477.0    419.0    563.0    253.0
     1150.0    388.0    290.0    273.0
      551.0    342.0     50.0    773.0
      955.0    569.0    954.0    503.0
      390.0    610.0    430.0    953.0
     1052.0   1024.0    378.0    428.0
     1357.0   1118.0    666.0    890.0
     1356.0   1256.0   1230.0   1117.0
      460.0    323.0    261.0     13.0
      144.0     56.0    126.0    151.0
      160.0     49.0    192.0    321.0
      686.0    627.0    193.0    369.0
      221.0     60.0     32.0    150.0
      292.0    367.0    106.0    206.0
       69.0    266.0    524.0    557.0
      296.0     97.0     39.0    471.0
      212.0    685.0     95.0    654.0
      766.0    426.0    556.0    905.0
       85.0    755.0    722.0    307.0
      930.0    555.0    186.0     48.0
      990.0    951.0    605.0    578.0
      226.0   1174.0    681.0   1047.0
     1276.0    340.0   1140.0   1095.0
     1313.0   1173.0   1300.0   1254.0
      190.0    609.0      8.0    889.0
      814.0    370.0    128.0    111.0
      251.0    129.0    771.0    229.0
       63.0    195.0    165.0    317.0
       10.0    200.0    280.0    138.0
      219.0    155.0    468.0    456.0
      312.0    375.0    304.0    140.0
       72.0    294.0    464.0    547.0
      948.0    604.0    853.0    552.0
      511.0    886.0    820.0    898.0
      987.0    919.0    893.0    110.0
      852.0    268.0    762.0    451.0
     1080.0    543.0    664.0     45.0
     1079.0   1114.0    726.0    760.0
     1148.0   1026.0    757.0   1113.0
     1261.0   1367.0   1186.0   1193.0
       18.0     98.0    345.0    257.0
      851.0    202.0    438.0     42.0
       89.0    209.0    161.0    285.0
       93.0     41.0    176.0    232.0
      366.0    247.0    287.0    546.0
      619.0    143.0    164.0    279.0
      399.0    203.0    397.0    218.0
      330.0    758.0    545.0     75.0
      576.0    250.0    541.0    258.0
        3.0   1009.0    957.0    525.0
      137.0    392.0    680.0    661.0
      341.0    523.0    298.0    299.0
      527.0    815.0    825.0    732.0
      870.0    412.0    756.0     82.0
     1190.0   1164.0   1188.0    799.0
     1417.0   1273.0   1072.0    418.0
      0.000    3.214    3.962    4.458
      4.809    5.112    5.377    5.596
      5.808    5.998    6.177    6.350
      6.530    6.702    6.866    7.028
      7.186    7.350    7.522    7.698
      7.894    8.114    8.372    8.745
     10.000
      0.000    0.288    0.478    0.638
      0.822    0.982    1.132    1.337
      1.556    1.829    2.115    2.487
      2.956    3.486    4.231    5.787
     19.000
      0.000    0.664    0.830    0.994
      1.143    1.324    1.506    1.700
      1.938    2.193    2.518    2.867
      3.332    3.783    4.513    6.057
     19.000
      0.000    0.970    1.173    1.373
      1.546    1.723    1.908    2.144
      2.419    2.725    3.061    3.495
      3.906    4.488    5.129    6.395
     19.000
      0.000    1.148    1.413    1.603
      1.808    2.003    2.204    2.402
      2.732    3.038    3.351    3.737
      4.200    4.836    5.670    7.329
     19.000
      0.000    1.394    1.612    1.842
      2.022    2.202    2.432    2.656
      2.897    3.178    3.511    3.940
      4.451    5.093    6.094    7.337
     19.000
      0.000    1.585    1.861    2.080
      2.320    2.534    2.773    3.011
      3.311    3.575    3.906    4.218
      4.728    5.371    6.351    7.534
     19.000
      0.000    1.720    1.978    2.210
      2.408    2.611    2.835    3.096
      3.358    3.631    3.934    4.263
      4.683    5.394    6.211    7.927
     19.000
      0.000    1.912    2.156    2.378
      2.627    2.846    3.063    3.334
      3.676    4.026    4.383    4.819
      5.255    5.911    6.789    8.148
     19.000
      0.000    2.019    2.302    2.537
      2.784    3.015    3.256    3.509
      3.785    4.095    4.466    4.899
      5.338    5.908    6.694    8.055
     19.000
      0.000    2.222    2.468    2.746
      2.972    3.198    3.459    3.732
      4.010    4.322    4.675    5.038
      5.605    6.249    7.166    9.183
     19.000
      0.000    2.337    2.613    2.860
      3.111    3.361    3.612    3.886
      4.138    4.506    4.828    5.222
      5.717    6.435    7.269    8.915
     19.000
      0.000    2.560    2.828    3.108
      3.348    3.620    3.897    4.166
      4.432    4.737    5.095    5.533
      6.011    6.674    7.547    9.006
     19.000
      0.000    2.621    2.956    3.280
      3.547    3.818    4.079    4.391
      4.677    5.039    5.449    5.866
      6.344    6.987    8.026    9.548
     19.000
      0.000    2.827    3.225    3.459
      3.752    4.005    4.248    4.506
      4.793    5.155    5.573    6.037
      6.573    7.288    8.145    9.971
     19.000
      0.000    3.032    3.360    3.606
      3.880    4.156    4.435    4.758
      5.077    5.371    5.753    6.174
      6.734    7.432    8.313    9.864
     19.000
      0.000    3.225    3.578    3.873
      4.121    4.423    4.691    4.984
      5.260    5.658    6.055    6.496
      7.045    7.780    8.883   10.747
     19.000
      0.000    3.396    3.750    4.064
      4.313    4.592    4.884    5.189
      5.497    5.818    6.193    6.610
      7.170    7.865    8.798   10.680
     19.000
      0.000    3.703    4.015    4.311
      4.621    4.913    5.213    5.524
      5.833    6.186    6.595    7.118
      7.645    8.413    9.368   11.327
     19.000
      0.000    3.878    4.247    4.532
      4.812    5.111    5.399    5.774
      6.137    6.468    6.824    7.328
      7.845    8.632    9.579   11.459
     19.000
      0.000    4.145    4.530    4.909
      5.226    5.517    5.883    6.225
      6.543    6.859    7.249    7.742
      8.427    9.052   10.084   11.994
     19.000
      0.000    4.510    4.882    5.195
      5.443    5.761    6.073    6.398
      6.752    7.129    7.536    7.933
      8.504    9.229   10.280   12.409
     19.000
      0.000    4.862    5.198    5.584
      5.917    6.191    6.497    6.771
      7.085    7.447    7.952    8.470
      9.102    9.854   10.926   12.842
     19.000
      0.000    5.341    5.808    6.149
      6.455    6.801    7.114    7.450
      7.790    8.188    8.599    9.098
      9.661   10.524   11.804   13.355
     19.000
      0.000    6.271    6.868    7.366
      7.746    8.111    8.449    8.779
      9.139    9.525    9.963   10.518
     11.112   11.813   12.626   14.406
     19.000
      0.000    6.758    7.817    8.910
     10.000
      0.000    6.325    7.250    8.731
     10.000
      0.000    6.175    6.983    8.375
     10.000
      0.000    6.683    7.233    8.783
     10.000
      0.000    5.514    6.583    7.525
     10.000
      0.000    6.033    6.967    8.833
     10.000
      0.000    5.703    7.150    8.742
     10.000
      0.000    5.892    6.757    8.744
     10.000
      0.000    5.717    6.717    8.600
     10.000
      0.000    5.700    6.367    7.367
     10.000
      0.000    5.417    6.283    8.017
     10.000
      0.000    5.475    5.967    6.983
     10.000
      0.000    5.356    6.067    8.633
     10.000
      0.000    5.083    5.700    8.583
     10.000
      0.000    4.975    5.783    7.558
     10.000
      0.000    4.750    5.967    7.442
     10.000
      0.000    5.667    6.800    7.767
     10.000
      0.000    5.633    6.250    7.067
     10.000
      0.000    5.575    6.617    7.296
     10.000
      0.000    5.717    6.440    7.483
     10.000
      0.000    5.425    6.083    7.258
     10.000
      0.000    5.408    5.956    6.975
     10.000
      0.000    5.300    6.267    7.500
     10.000
      0.000    5.283    6.142    7.533
     10.000
      0.000    4.058    5.517    6.292
     10.000
      0.000    5.150    5.622    6.733
     10.000
      0.000    4.986    5.750    6.788
     10.000
      0.000    5.061    5.733    6.917
     10.000
      0.000    4.092    5.542    6.675
     10.000
      0.000    3.358    5.554    6.908
     10.000
      0.000    4.942    5.439    6.612
     10.000
      0.000    3.458    5.150    6.017
     10.000
      0.000    4.958    6.125    6.942
     10.000
      0.000    5.025    5.933    6.829
     10.000
      0.000    4.775    6.037    6.915
     10.000
      0.000    4.267    5.775    6.500
     10.000
      0.000    3.683    5.700    6.892
     10.000
      0.000    4.392    5.794    7.342
     10.000
      0.000    5.017    5.700    6.717
     10.000
      0.000    3.683    5.422    6.283
     10.000
      0.000    4.179    5.525    6.742
     10.000
      0.000    4.917    5.450    5.850
     10.000
      0.000    4.308    5.539    6.129
     10.000
      0.000    3.375    5.321    6.746
     10.000
      0.000    3.450    5.333    5.858
     10.000
      0.000    2.887    5.183    5.762
     10.000
      0.000    2.983    5.267    6.550
     10.000
      0.000    3.775    5.322    6.308
     10.000
      0.000    5.119    5.943    6.854
     10.000
      0.000    4.992    5.700    6.317
     10.000
      0.000    4.400    5.700    6.467
     10.000
      0.000    3.750    5.533    6.250
     10.000
      0.000    3.925    5.775    6.769
     10.000
      0.000    3.600    5.400    6.317
     10.000
      0.000    3.650    5.611    6.192
     10.000
      0.000    4.117    5.450    6.050
     10.000
      0.000    3.078    5.167    6.078
     10.000
      0.000    3.086    5.261    6.008
     10.000
      0.000    3.354    5.217    5.712
     10.000
      0.000    3.067    5.167    6.400
     10.000
      0.000    3.408    5.235    5.625
     10.000
      0.000    3.250    5.244    6.192
     10.000
      0.000    3.325    5.342    6.008
     10.000
      0.000    2.650    4.550    5.883
     10.000
      0.000    4.447    5.308    6.212
     10.000
      0.000    4.075    5.250    6.192
     10.000
      0.000    3.687    4.867    6.100
     10.000
      0.000    3.858    5.417    6.069
     10.000
      0.000    3.667    5.275    6.233
     10.000
      0.000    3.671    5.517    6.419
     10.000
      0.000    3.446    5.308    6.175
     10.000
      0.000    3.154    5.217    5.946
     10.000
      0.000    3.612    5.258    6.204
     10.000
      0.000    3.333    5.233    6.033
     10.000
      0.000    3.075    5.112    5.696
     10.000
      0.000    3.367    5.192    6.000
     10.000
      0.000    3.092    5.217    5.942
     10.000
      0.000    2.083    5.278    5.817
     10.000
      0.000    2.975    5.039    5.912
     10.000
      0.000    2.450    4.483    5.792
     10.000
      0.000    4.314    5.250    5.964
     10.000
      0.000    4.169    5.317    5.975
     10.000
      0.000    3.475    5.158    6.125
     10.000
      0.000    3.558    5.083    5.804
     10.000
      0.000    3.408    5.250    5.896
     10.000
      0.000    3.400    5.133    5.789
     10.000
      0.000    2.875    5.083    5.946
     10.000
      0.000    3.225    5.271    5.875
     10.000
      0.000    3.508    5.408    6.058
     10.000
      0.000    2.225    4.150    5.454
     10.000
      0.000    3.017    5.125    5.792
     10.000
      0.000    3.083    5.089    5.706
     10.000
      0.000    3.208    5.161    5.612
     10.000
      0.000    3.258    5.087    5.671
     10.000
      0.000    2.317    5.133    6.017
     10.000
      0.000    2.442    4.922    6.058
     10.000
      0.000    3.928    4.917    5.823
     10.000
      0.000    3.622    4.500    5.783
     10.000
      0.000    3.429    4.917    5.760
     10.000
      0.000    3.192    4.317    5.721
     10.000
      0.000    2.783    3.700    5.396
     10.000
      0.000    3.121    4.325    5.592
     10.000
      0.000    3.369    5.083    5.825
     10.000
      0.000    3.106    5.100    5.858
     10.000
      0.000    3.171    5.092    6.158
     10.000
      0.000    3.142    5.250    5.912
     10.000
      0.000    2.919    5.139    5.636
     10.000
      0.000    2.467    4.800    5.500
     10.000
      0.000    2.867    5.211    5.567
     10.000
      0.000    2.279    4.958    5.381
     10.000
      0.000    2.183    4.900    5.661
     10.000
      0.000    2.079    3.442    5.508
     10.000
      0.000    4.250    5.200    5.837
     10.000
      0.000    3.508    4.650    5.658
     10.000
      0.000    3.583    5.211    5.867
     10.000
      0.000    3.250    4.333    5.550
     10.000
      0.000    2.996    5.246    5.642
     10.000
      0.000    3.171    4.425    5.529
     10.000
      0.000    2.572    4.067    5.350
     10.000
      0.000    2.975    4.950    5.456
     10.000
      0.000    2.350    3.617    5.192
     10.000
      0.000    2.600    4.100    5.367
     10.000
      0.000    2.562    4.850    5.481
     10.000
      0.000    2.967    5.100    5.489
     10.000
      0.000    2.194    4.900    5.525
     10.000
      0.000    2.071    3.850    5.625
     10.000
      0.000    2.283    4.533    5.804
     10.000
      0.000    2.667    3.700    5.583
     10.000
      0.000    3.417    4.478    5.483
     10.000
      0.000    3.437    4.492    5.658
     10.000
      0.000    3.281    3.917    5.331
     10.000
      0.000    2.675    3.767    5.392
     10.000
      0.000    3.336    4.583    5.625
     10.000
      0.000    2.683    4.033    5.450
     10.000
      0.000    2.517    4.800    5.494
     10.000
      0.000    3.242    5.058    5.592
     10.000
      0.000    2.546    4.383    5.454
     10.000
      0.000    2.917    4.533    5.528
     10.000
      0.000    2.167    4.500    5.400
     10.000
      0.000    2.067    3.700    5.400
     10.000
      0.000    2.246    3.283    5.304
     10.000
      0.000    2.152    4.950    5.646
     10.000
      0.000    2.225    4.450    5.408
     10.000
      0.000    2.217    3.367    5.250
     10.000
      0.000    3.742    4.367    5.317
     10.000
      0.000    2.987    4.042    5.125
     10.000
      0.000    2.917    4.233    5.383
     10.000
      0.000    2.875    4.392    5.419
     10.000
      0.000    2.717    4.167    5.408
     10.000
      0.000    2.842    4.583    5.565
     10.000
      0.000    2.633    5.017    5.500
     10.000
      0.000    2.287    3.617    5.446
     10.000
      0.000    2.525    4.083    5.258
     10.000
      0.000    2.658    5.104    5.558
     10.000
      0.000    2.292    4.225    5.654
     10.000
      0.000    2.358    4.283    5.454
     10.000
      0.000    2.067    3.667    5.367
     10.000
      0.000    2.208    4.517    5.508
     10.000
      0.000    2.325    4.383    5.427
     10.000
      0.000    1.917    3.378    5.192
     10.000
      0.000    3.225    4.250    5.342
     10.000
      0.000    2.704    3.817    4.758
     10.000
      0.000    2.886    3.761    5.342
     10.000
      0.000    2.900    3.833    5.250
     10.000
      0.000    2.625    3.800    5.233
     10.000
      0.000    2.544    3.883    5.329
     10.000
      0.000    2.579    4.117    5.271
     10.000
      0.000    2.492    3.758    5.375
     10.000
      0.000    2.154    3.383    5.225
     10.000
      0.000    2.508    4.150    5.529
     10.000
      0.000    1.900    3.833    5.200
     10.000
      0.000    2.758    4.250    5.246
     10.000
      0.000    2.100    3.500    5.300
     10.000
      0.000    1.842    3.058    5.108
     10.000
      0.000    2.183    3.717    5.450
     10.000
      0.000    2.392    3.325    5.008
     10.000
      0.000    3.275    4.217    5.331
     10.000
      0.000    2.737    3.750    4.958
     10.000
      0.000    2.682    3.383    5.173
     10.000
      0.000    2.542    3.425    5.092
     10.000
      0.000    2.521    3.992    5.196
     10.000
      0.000    2.500    3.483    5.250
     10.000
      0.000    2.154    3.408    5.242
     10.000
      0.000    2.189    3.967    5.300
     10.000
      0.000    2.158    3.750    5.242
     10.000
      0.000    2.708    4.317    5.292
     10.000
      0.000    2.064    3.742    5.244
     10.000
      0.000    1.933    3.117    5.211
     10.000
      0.000    1.915    3.275    5.314
     10.000
      0.000    1.803    3.117    5.242
     10.000
      0.000    1.681    2.694    5.125
     10.000
      0.000    2.077    3.142    4.792
     10.000
      0.000    2.950    3.667    4.525
     10.000
      0.000    2.775    3.583    4.746
     10.000
      0.000    2.872    3.433    4.617
     10.000
      0.000    2.500    3.533    4.833
     10.000
      0.000    2.400    3.733    5.207
     10.000
      0.000    2.346    4.583    5.335
     10.000
      0.000    2.158    3.017    5.175
     10.000
      0.000    2.317    4.083    5.217
     10.000
      0.000    2.025    3.333    5.100
     10.000
      0.000    2.042    3.583    5.146
     10.000
      0.000    2.088    3.717    5.162
     10.000
      0.000    2.100    4.067    5.383
     10.000
      0.000    1.987    3.483    5.308
     10.000
      0.000    1.750    3.033    5.350
     10.000
      0.000    1.750    2.900    4.967
     10.000
      0.000    2.383    3.456    4.892
     10.000
      0.000    3.008    3.717    4.896
     10.000
      0.000    2.775    3.425    4.410
     10.000
      0.000    2.483    3.333    4.583
     10.000
      0.000    2.267    3.233    4.944
     10.000
      0.000    2.296    3.217    5.125
     10.000
      0.000    2.333    3.100    4.933
     10.000
      0.000    2.081    4.583    5.304
     10.000
      0.000    2.067    3.267    5.167
     10.000
      0.000    1.996    2.817    4.958
     10.000
      0.000    1.917    2.933    5.050
     10.000
      0.000    1.808    2.617    4.658
     10.000
      0.000    1.948    3.150    5.137
     10.000
      0.000    1.814    2.850    5.008
     10.000
      0.000    1.942    3.408    5.225
     10.000
      0.000    1.719    2.650    5.287
     10.000
      0.000    2.069    3.175    4.325
     10.000
      0.000    2.671    3.429    4.358
     10.000
      0.000    2.517    3.211    4.483
     10.000
      0.000    2.431    3.383    4.675
     10.000
      0.000    2.354    3.342    4.658
     10.000
