 Run  60376, Layer 3, Xb=   -0.325277E+00, Yb=    0.191440E+00, Status= 0
 Run  60376, Layer 3, Xb=   -0.328272E+00, Yb=    0.189105E+00, Status= 0
 Run  60377, Layer 3, Xb=   -0.328745E+00, Yb=    0.193666E+00, Status= 0
 Run  60379, Layer 3, Xb=   -0.325078E+00, Yb=    0.192491E+00, Status= 0
 Run  60414, Layer 3, Xb=   -0.326820E+00, Yb=    0.194863E+00, Status= 0
 Run  60414, Layer 3, Xb=   -0.324086E+00, Yb=    0.198681E+00, Status= 0
 Run  60416, Layer 3, Xb=   -0.328291E+00, Yb=    0.195491E+00, Status= 0
 Run  60417, Layer 3, Xb=   -0.327501E+00, Yb=    0.195207E+00, Status= 0
 Run  60420, Layer 3, Xb=   -0.329752E+00, Yb=    0.196949E+00, Status= 0
 Run  60473, Layer 3, Xb=   -0.326943E+00, Yb=    0.198072E+00, Status= 0
 Run  60479, Layer 3, Xb=   -0.329671E+00, Yb=    0.194389E+00, Status= 0
 Run  60506, Layer 3, Xb=   -0.328493E+00, Yb=    0.197160E+00, Status= 0
 Run  60506, Layer 3, Xb=   -0.329012E+00, Yb=    0.198120E+00, Status= 0
 Run  60510, Layer 3, Xb=   -0.325928E+00, Yb=    0.194652E+00, Status= 0
 Run 62649, Store 4306, Lay3, Beg. time 03/23/93 16:47, End time 03/23/93 17:55
 Ax=  101.2, Xb=-0.3253E+00+-0.5487E-02, Ay=  103.5, Yb= 0.1921E+00+-0.4575E-02
 Run 62757, Store 4312, Lay3, Beg. time 03/25/93 16:12, End time 03/25/93 17:47
 Ax=  212.1, Xb=-0.3279E+00+-0.3094E-02, Ay=  212.8, Yb= 0.1947E+00+-0.3517E-02
 Run 62759, Store 4312, Lay3, Beg. time 03/25/93 17:50, End time 03/25/93 18:32
 Ax=   79.6, Xb=-0.3282E+00+-0.5080E-02, Ay=   92.2, Yb= 0.1940E+00+-0.5376E-02
 Run 62792, Store 4313, Lay3, Beg. time 03/26/93 06:55, End time 03/26/93 09:17
 Ax=  295.5, Xb=-0.3212E+00+-0.3184E-02, Ay=  323.1, Yb= 0.1993E+00+-0.2600E-02
 Run 62793, Store 4313, Lay3, Beg. time 03/26/93 09:26, End time 03/26/93 12:16
 Ax=  345.0, Xb=-0.3234E+00+-0.2914E-02, Ay=  369.4, Yb= 0.1948E+00+-0.2729E-02
 Run 62794, Store 4313, Lay3, Beg. time 03/26/93 12:18, End time 03/26/93 13:04
 Ax=  117.5, Xb=-0.3205E+00+-0.4563E-02, Ay=  121.9, Yb= 0.1951E+00+-0.4301E-02
 Run 62838, Store 4315, Lay3, Beg. time 03/26/93 23:02, End time 03/27/93 01:56
 Ax=  267.0, Xb=-0.3282E+00+-0.2952E-02, Ay=  293.7, Yb= 0.1974E+00+-0.2922E-02
 Run 62953, Store 4323, Lay3, Beg. time 03/28/93 10:44, End time 03/28/93 13:43
 Ax=  425.3, Xb=-0.3245E+00+-0.2608E-02, Ay=  420.0, Yb= 0.2157E+00+-0.2455E-02
 Run 62965, Store 4323, Lay3, Beg. time 03/28/93 14:49, End time 03/28/93 17:58
 Ax=  397.8, Xb=-0.3289E+00+-0.2618E-02, Ay=  422.4, Yb= 0.2156E+00+-0.2533E-02
 Run 62966, Store 4323, Lay3, Beg. time 03/28/93 18:11, End time 03/28/93 21:27
 Ax=  373.7, Xb=-0.3253E+00+-0.2664E-02, Ay=  381.2, Yb= 0.2185E+00+-0.2648E-02
 Run 62969, Store 4323, Lay3, Beg. time 03/28/93 21:51, End time 03/29/93 00:43
 Ax=  439.0, Xb=-0.3274E+00+-0.2437E-02, Ay=  452.1, Yb= 0.2178E+00+-0.2317E-02
 Run 62993, Store 4325, Lay3, Beg. time 03/29/93 15:20, End time 03/29/93 15:49
 Ax=   60.2, Xb=-0.3257E+00+-0.6997E-02, Ay=   62.0, Yb= 0.2273E+00+-0.6849E-02
 Run 62995, Store 4325, Lay3, Beg. time 03/29/93 16:21, End time 03/29/93 19:26
 Ax=  432.4, Xb=-0.3252E+00+-0.2385E-02, Ay=  448.3, Yb= 0.2237E+00+-0.2344E-02
 Run 62996, Store 4325, Lay3, Beg. time 03/29/93 19:29, End time 03/29/93 21:01
 Ax=  203.5, Xb=-0.3266E+00+-0.3771E-02, Ay=  224.8, Yb= 0.2250E+00+-0.3451E-02
 Run 62997, Store 4325, Lay3, Beg. time 03/29/93 21:03, End time 03/29/93 22:27
 Ax=  152.6, Xb=-0.3255E+00+-0.4217E-02, Ay=  165.4, Yb= 0.2287E+00+-0.3909E-02
 Run 63026, Store 4326, Lay3, Beg. time 03/30/93 06:33, End time 03/30/93 09:36
 Ax=  423.8, Xb=-0.3250E+00+-0.2657E-02, Ay=  456.0, Yb= 0.2238E+00+-0.2305E-02
 Run 63027, Store 4326, Lay3, Beg. time 03/30/93 09:57, End time 03/30/93 12:38
 Ax=  351.8, Xb=-0.3275E+00+-0.2660E-02, Ay=  347.9, Yb= 0.2263E+00+-0.2795E-02
 Run 63057, Store 4328, Lay3, Beg. time 03/31/93 01:12, End time 03/31/93 02:14
 Ax=  113.5, Xb=-0.3247E+00+-0.4702E-02, Ay=  122.7, Yb= 0.2322E+00+-0.4325E-02
 Run 63066, Store 4330, Lay3, Beg. time 03/31/93 13:46, End time 03/31/93 16:22
 Ax=  358.2, Xb=-0.3232E+00+-0.2570E-02, Ay=  361.3, Yb= 0.2286E+00+-0.2622E-02
 Run 63068, Store 4330, Lay3, Beg. time 03/31/93 16:49, End time 03/31/93 17:47
 Ax=  127.7, Xb=-0.3212E+00+-0.4787E-02, Ay=  142.1, Yb= 0.2313E+00+-0.3997E-02
 Run 63069, Store 4330, Lay3, Beg. time 03/31/93 17:53, End time 03/31/93 21:28
 Ax=  551.4, Xb=-0.3261E+00+-0.2248E-02, Ay=  577.2, Yb= 0.2309E+00+-0.2173E-02
 Run 63070, Store 4330, Lay3, Beg. time 03/31/93 21:41, End time 04/01/93 01:25
 Ax=  533.5, Xb=-0.3265E+00+-0.2276E-02, Ay=  559.2, Yb= 0.2299E+00+-0.2245E-02
 Run 63071, Store 4330, Lay3, Beg. time 04/01/93 01:32, End time 04/01/93 04:29
 Ax=  461.2, Xb=-0.3283E+00+-0.2543E-02, Ay=  489.0, Yb= 0.2283E+00+-0.2458E-02
 Run 63072, Store 4330, Lay3, Beg. time 04/01/93 04:30, End time 04/01/93 06:35
 Ax=  360.4, Xb=-0.3272E+00+-0.2835E-02, Ay=  369.2, Yb= 0.2298E+00+-0.2630E-02
 Run 63092, Store 4331, Lay3, Beg. time 04/01/93 12:57, End time 04/01/93 14:04
 Ax=  151.7, Xb=-0.3252E+00+-0.4349E-02, Ay=  152.7, Yb= 0.2301E+00+-0.4271E-02
 Run 63095, Store 4331, Lay3, Beg. time 04/01/93 18:30, End time 04/01/93 21:45
 Ax=  490.1, Xb=-0.3260E+00+-0.2330E-02, Ay=  501.4, Yb= 0.2303E+00+-0.2361E-02
 Run 63096, Store 4331, Lay3, Beg. time 04/01/93 21:46, End time 04/01/93 22:34
 Ax=  113.3, Xb=-0.3269E+00+-0.5574E-02, Ay=  110.0, Yb= 0.2323E+00+-0.5083E-02
 Run 63097, Store 4331, Lay3, Beg. time 04/02/93 01:17, End time 04/02/93 03:20
 Ax=  334.2, Xb=-0.3291E+00+-0.2732E-02, Ay=  342.9, Yb= 0.2299E+00+-0.2670E-02
 Run 63098, Store 4331, Lay3, Beg. time 04/02/93 04:19, End time 04/02/93 07:11
 Ax=  485.1, Xb=-0.3274E+00+-0.2376E-02, Ay=  489.8, Yb= 0.2284E+00+-0.2350E-02
 Run 63114, Store 4332, Lay3, Beg. time 04/02/93 14:25, End time 04/02/93 14:51
 Ax=   46.2, Xb=-0.3277E+00+-0.7408E-02, Ay=   45.6, Yb= 0.2296E+00+-0.7773E-02
 Run 63115, Store 4332, Lay3, Beg. time 04/02/93 15:23, End time 04/02/93 19:20
 Ax=  547.1, Xb=-0.3291E+00+-0.2222E-02, Ay=  572.4, Yb= 0.2278E+00+-0.2122E-02
 Run 63120, Store 4332, Lay3, Beg. time 04/02/93 19:23, End time 04/02/93 22:34
 Ax=  448.5, Xb=-0.3291E+00+-0.2497E-02, Ay=  452.5, Yb= 0.2272E+00+-0.2344E-02
 Run 63121, Store 4332, Lay3, Beg. time 04/02/93 22:53, End time 04/03/93 02:30
 Ax=  556.6, Xb=-0.3289E+00+-0.2242E-02, Ay=  591.8, Yb= 0.2278E+00+-0.2083E-02
 Run 63122, Store 4332, Lay3, Beg. time 04/03/93 02:34, End time 04/03/93 03:08
 Ax=   79.8, Xb=-0.3314E+00+-0.6259E-02, Ay=   94.2, Yb= 0.2253E+00+-0.5286E-02
 Run 63123, Store 4332, Lay3, Beg. time 04/03/93 03:16, End time 04/03/93 06:32
 Ax=  531.9, Xb=-0.3290E+00+-0.2271E-02, Ay=  552.6, Yb= 0.2266E+00+-0.2072E-02
 Run 63125, Store 4332, Lay3, Beg. time 04/03/93 07:52, End time 04/03/93 08:08
 Ax=   46.9, Xb=-0.3263E+00+-0.7800E-02, Ay=   38.4, Yb= 0.2278E+00+-0.7159E-02
 Run 63126, Store 4332, Lay3, Beg. time 04/03/93 08:25, End time 04/03/93 09:03
 Ax=   90.1, Xb=-0.3267E+00+-0.5005E-02, Ay=   94.3, Yb= 0.2240E+00+-0.5497E-02
 Run 63145, Store 4334, Lay3, Beg. time 04/03/93 14:12, End time 04/03/93 18:13
 Ax=  548.7, Xb=-0.3277E+00+-0.2267E-02, Ay=  595.9, Yb= 0.2249E+00+-0.2142E-02
 Run 63147, Store 4334, Lay3, Beg. time 04/03/93 19:00, End time 04/03/93 21:48
 Ax=   79.6, Xb=-0.3254E+00+-0.6433E-02, Ay=   83.4, Yb= 0.2268E+00+-0.5628E-02
 Run 63149, Store 4334, Lay3, Beg. time 04/03/93 21:57, End time 04/04/93 04:51
 Ax=  706.1, Xb=-0.3269E+00+-0.2080E-02, Ay=  754.5, Yb= 0.2243E+00+-0.1881E-02
 Run 63152, Store 4334, Lay3, Beg. time 04/04/93 04:57, End time 04/04/93 07:59
 Ax=  468.6, Xb=-0.3297E+00+-0.2517E-02, Ay=  501.1, Yb= 0.2251E+00+-0.2386E-02
 Run 63153, Store 4334, Lay3, Beg. time 04/04/93 08:35, End time 04/04/93 11:07
 Ax=  305.9, Xb=-0.3306E+00+-0.3215E-02, Ay=  316.3, Yb= 0.2252E+00+-0.2923E-02
 Run 63183, Store 4336, Lay3, Beg. time 04/04/93 17:41, End time 04/04/93 21:06
 Ax=  465.4, Xb=-0.3308E+00+-0.2341E-02, Ay=  510.8, Yb= 0.2269E+00+-0.2126E-02
 Run 63185, Store 4336, Lay3, Beg. time 04/04/93 23:32, End time 04/05/93 00:38
 Ax=  174.3, Xb=-0.3260E+00+-0.4001E-02, Ay=  186.0, Yb= 0.2283E+00+-0.3747E-02
 Run 63187, Store 4336, Lay3, Beg. time 04/05/93 00:40, End time 04/05/93 03:55
 Ax=  495.1, Xb=-0.3288E+00+-0.2321E-02, Ay=  517.3, Yb= 0.2275E+00+-0.2175E-02
 Run 63188, Store 4336, Lay3, Beg. time 04/05/93 04:04, End time 04/05/93 04:32
 Ax=   72.3, Xb=-0.3276E+00+-0.6089E-02, Ay=   76.6, Yb= 0.2251E+00+-0.6039E-02
 Run 63241, Store 4340, Lay3, Beg. time 04/05/93 21:53, End time 04/05/93 22:38
 Ax=  122.9, Xb=-0.3279E+00+-0.4407E-02, Ay=  136.3, Yb= 0.2249E+00+-0.3827E-02
 Run 63243, Store 4340, Lay3, Beg. time 04/05/93 22:56, End time 04/06/93 00:23
 Ax=  241.9, Xb=-0.3258E+00+-0.3093E-02, Ay=  248.9, Yb= 0.2218E+00+-0.3459E-02
 Run 63245, Store 4340, Lay3, Beg. time 04/06/93 03:25, End time 04/06/93 04:29
 Ax=  176.2, Xb=-0.3265E+00+-0.3895E-02, Ay=  194.8, Yb= 0.2270E+00+-0.3585E-02
 Run 63247, Store 4340, Lay3, Beg. time 04/06/93 04:41, End time 04/06/93 07:41
 Ax=  495.0, Xb=-0.3267E+00+-0.2403E-02, Ay=  497.6, Yb= 0.2237E+00+-0.2336E-02
 Run 63284, Store 4343, Lay3, Beg. time 04/06/93 20:26, End time 04/06/93 23:25
 Ax=  446.3, Xb=-0.3267E+00+-0.2515E-02, Ay=  481.8, Yb= 0.2256E+00+-0.2432E-02
 Run 63285, Store 4343, Lay3, Beg. time 04/06/93 23:27, End time 04/07/93 03:35
 Ax=  411.2, Xb=-0.3244E+00+-0.2625E-02, Ay=  456.3, Yb= 0.2288E+00+-0.2463E-02
 Run 63286, Store 4343, Lay3, Beg. time 04/07/93 03:37, End time 04/07/93 06:52
 Ax=  458.3, Xb=-0.3285E+00+-0.2572E-02, Ay=  472.6, Yb= 0.2268E+00+-0.2479E-02
 Run 63288, Store 4343, Lay3, Beg. time 04/07/93 07:32, End time 04/07/93 07:52
 Ax=   48.5, Xb=-0.3266E+00+-0.7944E-02, Ay=   48.1, Yb= 0.2249E+00+-0.7794E-02
 Run 63375, Store 4349, Lay3, Beg. time 04/08/93 10:47, End time 04/08/93 13:58
 Ax=  222.1, Xb=-0.2677E+00+-0.3193E-02, Ay=  234.6, Yb= 0.2448E+00+-0.3450E-02
 Run 63376, Store 4349, Lay3, Beg. time 04/08/93 14:16, End time 04/08/93 15:24
 Ax=  193.1, Xb=-0.2657E+00+-0.3374E-02, Ay=  201.7, Yb= 0.2477E+00+-0.3708E-02
 Run 63400, Store 4354, Lay3, Beg. time 04/09/93 02:00, End time 04/09/93 04:00
 Ax=  336.3, Xb=-0.2682E+00+-0.2640E-02, Ay=  350.3, Yb= 0.2462E+00+-0.2912E-02
 Run 63402, Store 4354, Lay3, Beg. time 04/09/93 04:25, End time 04/09/93 07:23
 Ax=  528.0, Xb=-0.2649E+00+-0.2136E-02, Ay=  557.3, Yb= 0.2463E+00+-0.2303E-02
 Run 63404, Store 4354, Lay3, Beg. time 04/09/93 07:48, End time 04/09/93 08:39
 Ax=  115.4, Xb=-0.2676E+00+-0.5037E-02, Ay=  120.9, Yb= 0.2433E+00+-0.4730E-02
 Run 63406, Store 4354, Lay3, Beg. time 04/09/93 09:12, End time 04/09/93 10:12
 Ax=  177.9, Xb=-0.2646E+00+-0.3801E-02, Ay=  194.0, Yb= 0.2496E+00+-0.3591E-02
 Run 63408, Store 4354, Lay3, Beg. time 04/09/93 10:41, End time 04/09/93 11:48
 Ax=  200.3, Xb=-0.2688E+00+-0.3914E-02, Ay=  218.2, Yb= 0.2430E+00+-0.3498E-02
 Run 63456, Store 4355, Lay3, Beg. time 04/09/93 20:31, End time 04/09/93 23:12
 Ax=  504.8, Xb=-0.2664E+00+-0.2334E-02, Ay=  510.7, Yb= 0.2448E+00+-0.2456E-02
 Run 63461, Store 4355, Lay3, Beg. time 04/09/93 23:25, End time 04/10/93 02:57
 Ax=  621.4, Xb=-0.2678E+00+-0.2078E-02, Ay=  612.9, Yb= 0.2444E+00+-0.2295E-02
 Run 63464, Store 4355, Lay3, Beg. time 04/10/93 03:01, End time 04/10/93 04:51
 Ax=  332.2, Xb=-0.2673E+00+-0.2807E-02, Ay=  363.7, Yb= 0.2454E+00+-0.2729E-02
 Run 63465, Store 4355, Lay3, Beg. time 04/10/93 05:02, End time 04/10/93 05:29
 Ax= 3736.4, Xb=-0.2502E+00+-0.2564E-04, Ay= 9690.4, Yb= 0.2497E+00+-0.1400E-04
 Run 63485, Store 4356, Lay3, Beg. time 04/10/93 14:35, End time 04/10/93 16:24
 Ax=  301.9, Xb=-0.2691E+00+-0.3016E-02, Ay=  331.3, Yb= 0.2429E+00+-0.3140E-02
 Run 63488, Store 4356, Lay3, Beg. time 04/10/93 16:39, End time 04/10/93 20:07
 Ax=  582.8, Xb=-0.2688E+00+-0.2140E-02, Ay=  631.8, Yb= 0.2436E+00+-0.2258E-02
 Run 63490, Store 4356, Lay3, Beg. time 04/10/93 20:10, End time 04/10/93 22:52
 Ax=  452.4, Xb=-0.2688E+00+-0.2551E-02, Ay=  492.1, Yb= 0.2432E+00+-0.2462E-02
 Run 63492, Store 4356, Lay3, Beg. time 04/10/93 23:10, End time 04/11/93 01:40
 Ax=   42.8, Xb=-0.2731E+00+-0.8153E-02, Ay=   43.6, Yb= 0.2430E+00+-0.9726E-02
 Run 63497, Store 4356, Lay3, Beg. time 04/11/93 01:42, End time 04/11/93 04:42
 Ax=  542.1, Xb=-0.2710E+00+-0.2225E-02, Ay=  578.4, Yb= 0.2425E+00+-0.2323E-02
 Run 63498, Store 4356, Lay3, Beg. time 04/11/93 05:03, End time 04/11/93 07:57
 Ax=  476.8, Xb=-0.2686E+00+-0.2363E-02, Ay=  491.9, Yb= 0.2425E+00+-0.2515E-02
 Run 63499, Store 4356, Lay3, Beg. time 04/11/93 08:18, End time 04/11/93 09:05
 Ax=  133.1, Xb=-0.2690E+00+-0.4388E-02, Ay=  139.7, Yb= 0.2450E+00+-0.4543E-02
 Run 63522, Store 4358, Lay3, Beg. time 04/11/93 17:36, End time 04/11/93 18:37
 Ax=   74.7, Xb=-0.2727E+00+-0.6000E-02, Ay=   77.6, Yb= 0.2511E+00+-0.6835E-02
 Run 63531, Store 4358, Lay3, Beg. time 04/11/93 19:29, End time 04/11/93 21:11
 Ax=  287.9, Xb=-0.2743E+00+-0.3042E-02, Ay=  300.2, Yb= 0.2486E+00+-0.3064E-02
 Run 63539, Store 4358, Lay3, Beg. time 04/12/93 02:21, End time 04/12/93 03:34
 Ax=  182.8, Xb=-0.2724E+00+-0.4085E-02, Ay=  200.2, Yb= 0.2469E+00+-0.4157E-02
 Run 63542, Store 4358, Lay3, Beg. time 04/12/93 04:30, End time 04/12/93 07:45
 Ax=  498.9, Xb=-0.2729E+00+-0.2349E-02, Ay=  532.4, Yb= 0.2472E+00+-0.2369E-02
 Run 63543, Store 4358, Lay3, Beg. time 04/12/93 07:58, End time 04/12/93 10:03
 Ax=  339.4, Xb=-0.2748E+00+-0.2826E-02, Ay=  351.4, Yb= 0.2437E+00+-0.2886E-02
 Run 63621, Store 4361, Lay3, Beg. time 04/13/93 06:01, End time 04/13/93 07:00
 Ax= 2275.1, Xb=-0.2604E+00+-0.3296E-04, Ay= 7472.3, Yb= 0.2300E+00+-0.1772E-04
 Run 63624, Store 4361, Lay3, Beg. time 04/13/93 07:25, End time 04/13/93 08:40
 Ax=  183.0, Xb=-0.2675E+00+-0.3782E-02, Ay=  187.1, Yb= 0.2388E+00+-0.3952E-02
 Run 63625, Store 4361, Lay3, Beg. time 04/13/93 08:58, End time 04/13/93 10:28
 Ax=  232.0, Xb=-0.2683E+00+-0.3343E-02, Ay=  237.3, Yb= 0.2388E+00+-0.3801E-02
 Run 63626, Store 4361, Lay3, Beg. time 04/13/93 11:03, End time 04/13/93 11:17
 Ax=   40.6, Xb=-0.2756E+00+-0.8243E-02, Ay=   40.2, Yb= 0.2367E+00+-0.9090E-02
 Run 63627, Store 4361, Lay3, Beg. time 04/13/93 14:39, End time 04/13/93 15:07
 Ax=   81.3, Xb=-0.2748E+00+-0.4647E-02, Ay=   81.8, Yb= 0.2431E+00+-0.5618E-02
 Run 63628, Store 4361, Lay3, Beg. time 04/13/93 15:24, End time 04/13/93 18:31
 Ax=  619.2, Xb=-0.2708E+00+-0.1815E-02, Ay=  636.1, Yb= 0.2415E+00+-0.1917E-02
 Run 63629, Store 4361, Lay3, Beg. time 04/13/93 18:39, End time 04/13/93 22:10
 Ax=  235.5, Xb=-0.2709E+00+-0.2932E-02, Ay=  244.4, Yb= 0.2414E+00+-0.3028E-02
 Run 63631, Store 4361, Lay3, Beg. time 04/14/93 02:10, End time 04/14/93 05:02
 Ax=  533.7, Xb=-0.2705E+00+-0.1978E-02, Ay=  541.9, Yb= 0.2428E+00+-0.2133E-02
 Run 63636, Store 4361, Lay3, Beg. time 04/14/93 06:29, End time 04/14/93 07:49
 Ax=  297.2, Xb=-0.2761E+00+-0.2725E-02, Ay=  315.0, Yb= 0.2563E+00+-0.2743E-02
 Run 63718, Store 4366, Lay3, Beg. time 04/15/93 13:14, End time 04/15/93 15:28
 Ax=  342.8, Xb=-0.2739E+00+-0.2536E-02, Ay=  371.9, Yb= 0.1928E+00+-0.2462E-02
 Run 63723, Store 4366, Lay3, Beg. time 04/15/93 15:49, End time 04/15/93 16:14
 Ax=   67.4, Xb=-0.2721E+00+-0.5346E-02, Ay=   79.8, Yb= 0.1937E+00+-0.5452E-02
 Run 63725, Store 4366, Lay3, Beg. time 04/15/93 16:27, End time 04/15/93 17:18
 Ax=  138.1, Xb=-0.2744E+00+-0.4058E-02, Ay=  137.4, Yb= 0.1893E+00+-0.4100E-02
 Run 63727, Store 4366, Lay3, Beg. time 04/15/93 17:21, End time 04/15/93 18:34
 Ax=  221.7, Xb=-0.2726E+00+-0.3022E-02, Ay=  218.0, Yb= 0.1930E+00+-0.3221E-02
 Run 63729, Store 4366, Lay3, Beg. time 04/15/93 19:38, End time 04/15/93 22:40
 Ax=  515.4, Xb=-0.2750E+00+-0.2059E-02, Ay=  520.0, Yb= 0.1912E+00+-0.2057E-02
 Run 63730, Store 4366, Lay3, Beg. time 04/15/93 22:42, End time 04/15/93 23:43
 Ax=  175.9, Xb=-0.2745E+00+-0.3770E-02, Ay=  187.4, Yb= 0.1899E+00+-0.3339E-02
 Run 63737, Store 4366, Lay3, Beg. time 04/16/93 01:23, End time 04/16/93 04:58
 Ax=  599.6, Xb=-0.2757E+00+-0.1984E-02, Ay=  600.7, Yb= 0.1924E+00+-0.1943E-02
 Run 63793, Store 4368, Lay3, Beg. time 04/16/93 21:01, End time 04/16/93 23:01
 Ax=  374.9, Xb=-0.2723E+00+-0.2344E-02, Ay=  380.4, Yb= 0.1912E+00+-0.2513E-02
 Run 63794, Store 4368, Lay3, Beg. time 04/16/93 23:04, End time 04/17/93 03:04
 Ax=  417.3, Xb=-0.2724E+00+-0.2149E-02, Ay=  417.5, Yb= 0.1915E+00+-0.2371E-02
 Run 63795, Store 4368, Lay3, Beg. time 04/17/93 03:17, End time 04/17/93 06:18
 Ax=  576.7, Xb=-0.2706E+00+-0.1928E-02, Ay=  599.6, Yb= 0.1920E+00+-0.1933E-02
 Run 63796, Store 4368, Lay3, Beg. time 04/17/93 06:30, End time 04/17/93 09:47
 Ax=  632.9, Xb=-0.2714E+00+-0.1770E-02, Ay=  611.9, Yb= 0.1929E+00+-0.1866E-02
 Run 63797, Store 4368, Lay3, Beg. time 04/17/93 10:00, End time 04/17/93 13:46
 Ax=  219.4, Xb=-0.2720E+00+-0.3056E-02, Ay=  221.0, Yb= 0.1937E+00+-0.3085E-02
 Run 63799, Store 4368, Lay3, Beg. time 04/17/93 18:27, End time 04/17/93 19:53
 Ax=  295.1, Xb=-0.2719E+00+-0.2755E-02, Ay=  309.8, Yb= 0.1940E+00+-0.2695E-02
 Run 63800, Store 4368, Lay3, Beg. time 04/17/93 21:26, End time 04/17/93 21:56
 Ax=  100.7, Xb=-0.2705E+00+-0.5025E-02, Ay=   95.4, Yb= 0.1935E+00+-0.4257E-02
 Run 63803, Store 4368, Lay3, Beg. time 04/17/93 23:24, End time 04/18/93 00:40
 Ax=  145.1, Xb=-0.2701E+00+-0.3702E-02, Ay=  154.8, Yb= 0.1935E+00+-0.3757E-02
 Run 63822, Store 4369, Lay3, Beg. time 04/18/93 05:23, End time 04/18/93 06:24
 Ax=  148.0, Xb=-0.2733E+00+-0.3867E-02, Ay=  156.2, Yb= 0.1924E+00+-0.3966E-02
 Run 63823, Store 4369, Lay3, Beg. time 04/18/93 07:11, End time 04/18/93 10:53
 Ax=  435.7, Xb=-0.2689E+00+-0.2185E-02, Ay=  471.1, Yb= 0.1953E+00+-0.2155E-02
 Run 63825, Store 4369, Lay3, Beg. time 04/18/93 15:45, End time 04/18/93 16:31
 Ax=  117.6, Xb=-0.2681E+00+-0.4140E-02, Ay=  105.4, Yb= 0.1980E+00+-0.4335E-02
 Run 63830, Store 4369, Lay3, Beg. time 04/18/93 18:09, End time 04/18/93 21:07
 Ax=  511.2, Xb=-0.2711E+00+-0.2048E-02, Ay=  505.6, Yb= 0.1967E+00+-0.2082E-02
 Run 63832, Store 4369, Lay3, Beg. time 04/18/93 22:01, End time 04/19/93 01:36
 Ax=  804.7, Xb=-0.2706E+00+-0.1669E-02, Ay=  798.6, Yb= 0.1948E+00+-0.1596E-02
 Run 63834, Store 4369, Lay3, Beg. time 04/19/93 01:39, End time 04/19/93 03:55
 Ax=  507.7, Xb=-0.2722E+00+-0.2097E-02, Ay=  487.5, Yb= 0.1941E+00+-0.2146E-02
 Run 63835, Store 4369, Lay3, Beg. time 04/19/93 04:07, End time 04/19/93 05:12
 Ax=  193.5, Xb=-0.2702E+00+-0.3399E-02, Ay=  199.3, Yb= 0.1937E+00+-0.3268E-02
 Run 63851, Store 4370, Lay3, Beg. time 04/19/93 08:50, End time 04/19/93 09:40
 Ax=  105.7, Xb=-0.2701E+00+-0.4556E-02, Ay=   98.2, Yb= 0.1901E+00+-0.5407E-02
 Run 63853, Store 4370, Lay3, Beg. time 04/19/93 09:44, End time 04/19/93 12:10
 Ax=  356.4, Xb=-0.2713E+00+-0.2580E-02, Ay=  367.9, Yb= 0.1919E+00+-0.2779E-02
 Run 63854, Store 4370, Lay3, Beg. time 04/19/93 12:38, End time 04/19/93 13:13
 Ax=   86.9, Xb=-0.2703E+00+-0.5630E-02, Ay=   92.9, Yb= 0.1902E+00+-0.5234E-02
 Run 63855, Store 4370, Lay3, Beg. time 04/19/93 13:21, End time 04/19/93 14:07
 Ax=   94.0, Xb=-0.2705E+00+-0.5138E-02, Ay=   99.1, Yb= 0.1900E+00+-0.4984E-02
 Run 63860, Store 4370, Lay3, Beg. time 04/19/93 14:15, End time 04/19/93 17:03
 Ax=  101.3, Xb=-0.2687E+00+-0.5423E-02, Ay=  107.5, Yb= 0.1888E+00+-0.5295E-02
 Run 64086, Store 4379, Lay3, Beg. time 04/22/93 15:33, End time 04/22/93 16:22
 Ax=  149.9, Xb=-0.2701E+00+-0.3735E-02, Ay=  147.7, Yb= 0.1981E+00+-0.3877E-02
 Run 64087, Store 4379, Lay3, Beg. time 04/22/93 16:44, End time 04/22/93 19:29
 Ax=  525.8, Xb=-0.2698E+00+-0.2055E-02, Ay=  534.6, Yb= 0.1969E+00+-0.2043E-02
 Run 64090, Store 4379, Lay3, Beg. time 04/22/93 19:33, End time 04/22/93 21:03
 Ax=  167.9, Xb=-0.2725E+00+-0.3768E-02, Ay=  180.0, Yb= 0.2015E+00+-0.3167E-02
 Run 64103, Store 4380, Lay3, Beg. time 04/23/93 08:37, End time 04/23/93 09:55
 Ax=  249.1, Xb=-0.2686E+00+-0.2912E-02, Ay=  234.5, Yb= 0.2001E+00+-0.3346E-02
 Run 64104, Store 4380, Lay3, Beg. time 04/23/93 09:57, End time 04/23/93 12:02
 Ax=  373.4, Xb=-0.2695E+00+-0.2557E-02, Ay=  385.9, Yb= 0.1986E+00+-0.2293E-02
 Run 64105, Store 4380, Lay3, Beg. time 04/23/93 12:17, End time 04/23/93 14:22
 Ax=  182.4, Xb=-0.2704E+00+-0.3346E-02, Ay=  172.6, Yb= 0.1987E+00+-0.3710E-02
 Run 64130, Store 4387, Lay3, Beg. time 04/25/93 00:29, End time 04/25/93 01:33
 Ax=  106.9, Xb=-0.2790E+00+-0.4525E-02, Ay=   90.7, Yb= 0.2561E+00+-0.4880E-02
 Run 64203, Store 4387, Lay3, Beg. time 04/25/93 01:49, End time 04/25/93 05:04
 Ax=  332.9, Xb=-0.2776E+00+-0.2363E-02, Ay=  316.9, Yb= 0.2559E+00+-0.2663E-02
