    LAYER  SECTOR    WIRE      GAIN
        3       9       7    0.003209
        3       9       8    0.003073
        3       9       9    0.003730
        3       9      10    0.003855
        3      10       0    0.002732
        3      10       1    0.005063
        3      10       2    0.004898
        3      10       3    0.005457
        3      10       4    0.004997
        3      10       5    0.005753
        3      10       6    0.002580
        3      10       7    0.003180
        3      10       8    0.002992
        3      10       9    0.003654
        3      10      10    0.003781
        3      11       0    0.002420
        3      11       1    0.004649
        3      11       2    0.004542
        3      11       3    0.004716
        3      11       4    0.005269
        3      11       5    0.004845
        3      11       6    0.003154
        3      11       7    0.002776
        3      11       8    0.002688
        3      11       9    0.003732
        3      11      10    0.003853
        3      12       0    0.002543
        3      12       1    0.005275
        3      12       2    0.004841
        3      12       3    0.004542
        3      12       4    0.004738
        3      12       5    0.005313
        3      12       6    0.003572
        3      12       7    0.003061
        3      12       8    0.002963
        3      12       9    0.004173
        3      12      10    0.004142
        3      13       0    0.002554
        3      13       1    0.004435
        3      13       2    0.004852
        3      13       3    0.004914
        3      13       4    0.005705
        3      13       5    0.005238
        3      13       6    0.003563
        3      13       7    0.002921
        3      13       8    0.003049
        3      13       9    0.004316
        3      13      10    0.004004
        3      14       0    0.002774
        3      14       1    0.004785
        3      14       2    0.004310
        3      14       3    0.003845
        3      14       4    0.004534
        3      14       5    0.004516
        3      14       6    0.003136
        3      14       7    0.002819
        3      14       8    0.003137
        3      14       9    0.004236
        3      14      10    0.003767
        3      15       0    0.002477
        3      15       1    0.004252
        3      15       2    0.004605
        3      15       3    0.004993
        3      15       4    0.005206
        3      15       5    0.004859
        3      15       6    0.003185
        3      15       7    0.002858
        3      15       8    0.003226
        3      15       9    0.004261
        3      15      10    0.004114
        3      16       0    0.002724
        3      16       1    0.005163
        3      16       2    0.004244
        3      16       3    0.004747
        3      16       4    0.005169
        3      16       5    0.005216
        3      16       6    0.002736
        3      16       7    0.003080
        3      16       8    0.002949
        3      16       9    0.003474
        3      16      10    0.003825
        3      17       0    0.003390
        3      17       1    0.004862
        3      17       2    0.004741
        3      17       3    0.004982
        3      17       4    0.005260
        3      17       5    0.005391
        3      17       6    0.003330
        3      17       7    0.003203
        3      17       8    0.003474
        3      17       9    0.003881
        3      17      10    0.003987
        3      18       0    0.002564
        3      18       1    0.005451
        3      18       2    0.004203
        3      18       3    0.004596
        3      18       4    0.004592
        3      18       5    0.005378
        3      18       6    0.003103
        3      18       7    0.003012
        3      18       8    0.002985
        3      18       9    0.003782
        3      18      10    0.003561
        3      19       0    0.003007
        3      19       1    0.004767
        3      19       2    0.004210
        3      19       3    0.004452
        3      19       4    0.004805
        3      19       5    0.005256
        3      19       6    0.002720
        3      19       7    0.003384
        3      19       8    0.003282
        3      19       9    0.003543
        3      19      10    0.003534
        3      20       0    0.002573
        3      20       1    0.004495
        3      20       2    0.004497
        3      20       3    0.004048
        3      20       4    0.005056
        3      20       5    0.005031
        3      20       6    0.002758
        3      20       7    0.003354
        3      20       8    0.003080
        3      20       9    0.003758
        3      20      10    0.003699
        3      21       0    0.002960
        3      21       1    0.005502
        3      21       2    0.005036
        3      21       3    0.004732
        3      21       4    0.004531
        3      21       5    0.004570
        3      21       6    0.000751
        3      21       7    0.002791
        3      21       8    0.002946
        3      21       9    0.005798
        3      21      10    0.005060
        3      22       0    0.003004
        3      22       1    0.005462
        3      22       2    0.004726
        3      22       3    0.004510
        3      22       4    0.005183
        3      22       5    0.005048
        3      22       6    0.002981
        3      22       7    0.003434
        3      22       8    0.002917
        3      22       9    0.004230
        3      22      10    0.004092
        3      23       0    0.002562
        3      23       1    0.004902
        3      23       2    0.005131
        3      23       3    0.004979
        3      23       4    0.004375
        3      23       5    0.007244
        3      23       6    0.002990
        3      23       7    0.002884
        3      23       8    0.003068
        3      23       9    0.004103
        3      23      10    0.004191
        3      24       0    0.002547
        3      24       1    0.005157
        3      24       2    0.005398
        3      24       3    0.005000
        3      24       4    0.004483
        3      24       5    0.005080
        3      24       6    0.002642
        3      24       7    0.003017
        3      24       8    0.002927
        3      24       9    0.003925
        3      24      10    0.003984
        3      25       0    0.002844
        3      25       1    0.005249
        3      25       2    0.004129
        3      25       3    0.005300
        3      25       4    0.004873
        3      25       5    0.005332
        3      25       6    0.003344
        3      25       7    0.003016
        3      25       8    0.002904
        3      25       9    0.004153
        3      25      10    0.004301
        3      26       0    0.002975
        3      26       1    0.005625
        3      26       2    0.005500
        3      26       3    0.005276
        3      26       4    0.004031
        3      26       5    0.005172
        3      26       6    0.003262
        3      26       7    0.003067
        3      26       8    0.003362
        3      26       9    0.004335
        3      26      10    0.003904
        3      27       0    0.002590
        3      27       1    0.004401
        3      27       2    0.004595
        3      27       3    0.004424
        3      27       4    0.004923
        3      27       5    0.005003
        3      27       6    0.003310
        3      27       7    0.002949
        3      27       8    0.002847
        3      27       9    0.004828
        3      27      10    0.003984
        3      28       0    0.003016
        3      28       1    0.005408
        3      28       2    0.004765
        3      28       3    0.005117
        3      28       4    0.005979
        3      28       5    0.005530
        3      28       6    0.003226
        3      28       7    0.003485
        3      28       8    0.003283
        3      28       9    0.004321
        3      28      10    0.004200
        3      29       0    0.002515
        3      29       1    0.004574
        3      29       2    0.004621
        3      29       3    0.004181
        3      29       4    0.005116
        3      29       5    0.005450
        3      29       6    0.002645
        3      29       7    0.002611
        3      29       8    0.002874
        3      29       9    0.004057
        3      29      10    0.003834
        3      30       0    0.002857
        3      30       1    0.005457
        3      30       2    0.005125
        3      30       3    0.004243
        3      30       4    0.005642
        3      30       5    0.005219
        3      30       6    0.003086
        3      30       7    0.003511
        3      30       8    0.003644
        3      30       9    0.004111
        3      30      10    0.004346
        3      31       0    0.002591
        3      31       1    0.004802
        3      31       2    0.004785
        3      31       3    0.004097
        3      31       4    0.004296
        3      31       5    0.004461
        3      31       6    0.002530
        3      31       7    0.003118
        3      31       8    0.003079
        3      31       9    0.003437
        3      31      10    0.003265
