  -1.768744241851520      -1.672220712597984       2.943100421213807    
   1.121269820897776     -1.6304175720007152E-02  0.0000000000000000E+00
  0.0000000000000000E+00  -1.672220712597984      -3.814924799403704    
   2.263871672407789       2.245359036202996      6.1088618912815329E-04
  0.0000000000000000E+00  0.0000000000000000E+00   2.943100421213807    
   2.263871672407789      -7.181155107097740      -1.151294219896540    
  5.5543595033728812E-02  0.0000000000000000E+00  0.0000000000000000E+00
   1.121269820897776       2.245359036202996      -1.151294219896540    
  -2.170172753143603     -2.4213500857033816E-02  0.0000000000000000E+00
  0.0000000000000000E+00 -1.6304175720007152E-02  6.1088618912815329E-04
  5.5543595033728812E-02 -2.4213500857033816E-02  1.5923565287064951E-02
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.1825443323891930      0.1285449004904364    
 -0.2727767647240027     -0.1008998120623359      4.8479690681376812E-04
  0.0000000000000000E+00  0.0000000000000000E+00  0.1285449004904364    
  0.3326724764174943     -0.1364380347942594     -0.1887554735071833    
 -9.6313407971579779E-04  0.0000000000000000E+00  0.0000000000000000E+00
 -0.2727767647240027     -0.1364380347942594      0.6623612354141408    
  9.6607249953692669E-02 -3.5154948414487875E-03  0.0000000000000000E+00
  0.0000000000000000E+00 -0.1008998120623359     -0.1887554735071833    
  9.6607249953692669E-02  0.1894167012720052      2.4230074930952385E-03
  0.0000000000000000E+00  0.0000000000000000E+00  4.8479690681376812E-04
 -9.6313407971579779E-04 -3.5154948414487875E-03  2.4230074930952385E-03
  1.0597132330335290E-03  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00 -9.9386859803394462E-04
 -5.1033344314641936E-04  7.0693065167927392E-04  1.1520248666733041E-03
  4.8558864100099843E-06  0.0000000000000000E+00  0.0000000000000000E+00
 -5.1033344314641936E-04 -2.5211133908598073E-03 -1.6396812197110065E-03
  2.3540418301323392E-03  1.8753741364586492E-05  0.0000000000000000E+00
  0.0000000000000000E+00  7.0693065167927392E-04 -1.6396812197110065E-03
 -2.9308515611624174E-03 -5.3002400297887951E-04  3.9794656844713491E-05
  0.0000000000000000E+00  0.0000000000000000E+00  1.1520248666733041E-03
  2.3540418301323392E-03 -5.3002400297887951E-04 -2.7546582709627532E-03
 -3.9293538116974724E-05  0.0000000000000000E+00  0.0000000000000000E+00
  4.8558864100099843E-06  1.8753741364586492E-05  3.9794656844713491E-05
 -3.9293538116974724E-05 -1.0250202081741352E-05  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  4.0224754317064069E-06  5.5414226453447873E-06 -3.1794745625224285E-06
 -6.4889726657986491E-06 -8.7174819889692475E-08  0.0000000000000000E+00
  0.0000000000000000E+00  5.5414226453447873E-06  2.0489071237451573E-05
  1.8698329972004674E-07 -1.5298320757207929E-05 -1.7189602267432209E-07
  0.0000000000000000E+00  0.0000000000000000E+00 -3.1794745625224285E-06
  1.8698329972004674E-07  1.6534006848973921E-05  4.6180217145884800E-06
 -1.0214656300494313E-07  0.0000000000000000E+00  0.0000000000000000E+00
 -6.4889726657986491E-06 -1.5298320757207929E-05  4.6180217145884800E-06
  1.5821772228083073E-05  2.3693448270087947E-07  0.0000000000000000E+00
  0.0000000000000000E+00 -8.7174819889692475E-08 -1.7189602267432209E-07
 -1.0214656300494313E-07  2.3693448270087947E-07  3.9146598726682464E-08
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00 -0.2165380038920343      -3.203604077150248    
  -8.239230908604943     -0.7362209777279158      1.7572669046918509E-02
  0.0000000000000000E+00  0.0000000000000000E+00  0.2271837746741819    
  0.5592090415072389      0.9661270849897635      8.2856038162214445E-02
  2.1987453137452811E-03  0.0000000000000000E+00  0.0000000000000000E+00
 -1.7181197751073845E-03 -3.5528901591066532E-03 -4.8168797087293720E-03
 -4.6529015241179600E-04 -1.3566841399720517E-05  0.0000000000000000E+00
  0.0000000000000000E+00  5.2207412274191343E-06  1.0974023045343722E-05
  1.7720748039665757E-05  2.1884879813711618E-06  5.6027646892229632E-08
  0.0000000000000000E+00  0.0000000000000000E+00
