 100 1.000    0.3000    
 3820.1800E-010.1800E-02 1.000    0.1000    
 40.00     1000.    0.3727    
 0.4618 0.4393 0.4177 0.3971 0.3774 0.3586 0.3407 0.3236 0.3073 0.2917
 0.2769 0.2627 0.2492 0.2364 0.2242 0.2125 0.2014 0.1909 0.1809 0.1714
 0.1624 0.1539 0.1459 0.1384 0.1313 0.1246 0.1184 0.1124 0.1068 0.1016
 0.0966 0.0919 0.0874 0.0831 0.0791 0.0753 0.0717 0.0683 0.0651 0.0621
 0.0592 0.0564 0.0538 0.0514 0.0490 0.0468 0.0447 0.0427 0.0408 0.0390
 65.00     2000.     1.478    
 0.0000 0.0000 0.0001 0.0024 0.0192 0.0690 0.1604 0.2912 0.4566 0.6525
 0.8766 1.1278 1.4055 1.7098 2.0405 2.3961 2.7649 3.1309 3.4839 3.8129
 4.1088 4.3636 4.5709 4.7297 4.8431 4.9143 4.9460 4.9410 4.9014 4.8294
 4.7287 4.6055 4.4656 4.3145 4.1568 3.9970 3.8389 3.6854 3.5368 3.3931
 3.2542 3.1198 2.9899 2.8641 2.7420 2.6243 2.5109 2.4019 2.2973 2.1971
 0.4618 0.4393 0.4177 0.3971 0.3774 0.3586 0.3407 0.3236 0.3073 0.2917
 0.2769 0.2627 0.2492 0.2364 0.2242 0.2125 0.2014 0.1909 0.1809 0.1714
 0.1624 0.1539 0.1459 0.1384 0.1313 0.1246 0.1184 0.1124 0.1068 0.1016
 0.0966 0.0919 0.0874 0.0831 0.0791 0.0753 0.0717 0.0683 0.0651 0.0621
 0.0592 0.0564 0.0538 0.0514 0.0490 0.0468 0.0447 0.0427 0.0408 0.0390
 65.00     2500.     1.698    
 0.0000 0.0000 0.0000 0.0019 0.0168 0.0645 0.1591 0.3027 0.4915 0.7200
 0.9836 1.2789 1.6034 1.9557 2.3348 2.7383 3.1537 3.5644 3.9600 4.3295
 4.6632 4.9532 5.1929 5.3809 5.5199 5.6127 5.6617 5.6692 5.6372 5.5677
 5.4646 5.3348 5.1852 5.0219 4.8504 4.6756 4.5020 4.3328 4.1687 4.0094
