61
  0.5000001       1000.000    
 0.6228 0.6424 0.6624 0.6808 0.7029 0.7206 0.7382 0.7544 0.7705 0.7876
 0.8047 0.8203 0.8338 0.8476 0.8586 0.8728 0.8832 0.8952 0.9055 0.9135
 0.9220 0.9303 0.9388 0.9471 0.9541 0.9617 0.9675 0.9734 0.9786 1.0000
 1.0000
  0.5000001       10000.00    
 0.0022 0.0041 0.0078 0.0159 0.0249 0.0371 0.0516 0.0734 0.0993 0.1261
 0.1519 0.1797 0.2068 0.2305 0.2510 0.2740 0.2985 0.3197 0.3429 0.3633
 0.3889 0.4139 0.4417 0.4664 0.4919 0.5162 0.5383 0.5601 0.5835 0.6055
 0.6244 0.6458 0.6629 0.6798 0.6956 0.7137 0.7314 0.7471 0.7619 0.7776
 0.7928 0.8072 0.8210 0.8338 0.8459 0.8581 0.8713 0.8828 0.8952 0.9050
 0.9149 0.9223 0.9318 0.9394 0.9458 0.9542 0.9613 0.9677 0.9732 1.0000
 1.0000
  0.7071068       1000.000    
 0.0123 0.0290 0.0721 0.1319 0.1907 0.2512 0.3264 0.4040 0.4805 0.5543
 0.6230 0.6757 0.7184 0.7529 0.7755 0.7977 0.8154 0.8325 0.8435 0.8571
 0.8674 0.8773 0.8859 0.8906 0.8968 0.8999 0.9046 0.9091 0.9108 0.9118
 0.9142 0.9152 0.9166 0.9173 0.9176 0.9176 0.9190 0.9197 0.9204 0.9207
 0.9211 0.9211 0.9217 0.9217 0.9217 0.9217 0.9221 0.9221 0.9221 0.9224
 0.9224 0.9224 0.9224 0.9224 0.9224 0.9224 0.9224 0.9224 0.9224 1.0000
 1.0000
  0.7071068       1500.000    
 0.0048 0.0137 0.0429 0.0773 0.1110 0.1535 0.2164 0.2993 0.3724 0.4416
 0.5087 0.5601 0.6007 0.6392 0.6676 0.6959 0.7239 0.7479 0.7724 0.7904
 0.8094 0.8283 0.8447 0.8573 0.8705 0.8815 0.8906 0.9012 0.9085 0.9145
