 614906653  0.16
 614907625  0.15
 614908597  0.15
 614909565  0.68
 614910608  0.66
 615150214  0.66
 615151249  0.66
 615152289  0.65
 615153264  0.63
 615154236  0.62
 615155210  0.62
 615156239  0.61
 615157212  0.59
 615158186  0.58
 615159162  0.57
 615160189  0.57
 615161155  0.55
 615162129  0.55
 615163172  0.54
 615164134  0.53
 615165102  0.52
 615166068  0.52
 615167092  0.51
 615168059  0.51
 615169027  0.50
 615170018  0.49
 615174774  0.48
 615456896  2.29
 615457871  2.19
 615458784  2.16
 615459702  2.09
 615460614  2.01
 615461590  1.98
 615462509  1.93
 615463422  1.87
 615464337  1.84
 615465313  1.80
 615466229  1.75
 615467144  1.73
 615468055  1.69
 615469032  1.65
 615469947  1.61
 615470862  1.59
 615471780  1.56
 615472753  1.53
 615473672  1.51
 615474583  1.48
 615475498  1.45
 615476477  1.43
 615477391  1.41
 615478308  1.39
 615479221  1.36
 615480197  1.33
 615481110  1.32
 615482025  1.30
 615482942  1.29
 615483918  1.26
 615484833  1.23
 615485748  1.23
 615486661  1.20
 615487640  1.18
 615488552  1.18
 615489469  1.16
 615490384  1.13
 615491361  1.12
 615492273  1.10
 615493190  1.09
 615494105  1.07
 615495082  1.07
 615495994  1.04
 615496913  1.03
 615497827  1.02
 615498802  1.00
 615499719  0.98
 615500632  0.98
 615501548  0.96
 615515514  2.19
 615516429  2.17
 615517409  2.16
 615518323  2.14
 615519237  2.11
 615520153  2.09
 615521130  2.07
 615522043  2.05
 615522956  2.02
 615523874  2.01
 615524849  1.98
 615525762  1.98
 615526677  1.95
 615527592  1.92
 615528570  1.91
 615529483  1.89
 615530402  1.87
 615531315  1.85
 615532293  1.84
 615533206  1.82
 615534119  1.80
 615535037  1.78
 615536014  1.76
 615536928  1.75
 615537840  1.74
 615538758  1.71
 615539731  1.70
 615540649  1.69
 615541565  1.66
 615564804  4.52
 615565781  4.51
 615566697  4.39
 615567612  4.25
 615568526  4.12
 615569499  4.01
 615570414  3.92
 615571332  3.83
 615572247  3.72
 615573219  3.65
 615574137  3.55
 615575050  3.46
 615575968  3.41
 615576945  3.32
 615577858  3.24
 615578771  3.18
 615579689  3.12
 615580664  3.05
 615581580  2.99
 615582495  2.94
 615583415  2.88
 615584387  2.82
 615585300  2.77
 615586215  2.73
 615587130  2.66
 615588107  2.62
 615589021  2.57
 615589939  2.54
 615590853  2.50
 615591827  2.45
 615592743  2.42
 615593658  2.35
 615594574  2.32
 615595549  2.29
 615596464  2.25
 615597384  2.21
 615598295  2.19
 615599278  2.15
 615600184  2.11
 615601100  2.09
 615602016  2.06
 615610434  4.38
 615611348  4.39
 615612263  4.23
 615613176  4.10
 615614152  3.96
 615615070  3.85
 615615985  3.72
 615616900  3.61
 615617871  3.52
 615618787  3.43
 615619706  3.33
 615620618  3.24
 615621596  3.16
 615622509  3.10
 615623423  3.02
 615624338  2.95
 615625313  2.89
 615626229  2.82
 615627144  2.77
 615628058  2.71
 615629036  2.65
 615629951  2.60
 615630869  2.54
 615631780  2.49
 615632759  2.44
 615633672  2.39
 615634587  2.34
 615635502  2.31
 615640201  2.25
 615641113  2.20
 615642036  2.18
 615642944  2.12
 615643923  2.10
 615644834  2.06
 615645750  2.02
 615646664  1.99
 615647641  1.96
 615648556  1.92
 615649473  1.88
 615650393  1.86
 615668075  0.59
 615668991  0.58
 615669966  0.57
 615670881  0.55
 615671799  0.55
 615672712  0.54
 615673688  0.53
 615674601  0.52
 615675516  0.51
 615676436  0.51
 615677411  0.50
 615678327  0.50
 615679242  0.50
 615680154  0.48
 615681130  0.47
 615682047  0.47
 615682960  0.45
 615683874  0.45
 615684851  0.44
 615702480  4.20
 615703459  4.05
 615704369  3.93
 615705288  3.78
 615706203  3.65
 615707179  3.52
 615708091  3.41
 615709010  3.30
 615709924  3.21
 615710898  3.10
 615711813  3.01
 615712727  2.94
 615713646  2.86
 615714622  2.78
 615715534  2.70
 615716452  2.65
 615717363  2.59
 615718342  2.52
 615719254  2.46
 615720170  2.43
 615721085  2.36
 615722061  2.30
 615722982  2.26
 615723894  2.21
 615724809  2.16
 615725782  2.12
 615726700  2.09
 615727616  2.04
 615728530  2.00
 615733231  1.97
 615734138  1.93
 615735204  1.88
 615735969  1.86
 615745300  3.14
 615746217  3.01
 615747134  2.90
 615748116  2.80
 615749023  2.73
 615749938  2.65
 615750855  2.57
 615751827  2.52
 615752743  2.44
 615753658  2.38
 615754574  2.32
 615755552  2.28
 615756464  2.21
 615757383  2.17
 615758294  2.11
 615759271  2.08
 615760185  2.02
 615761101  1.99
 615762016  1.95
 615762994  1.90
 615763913  1.86
 615764825  1.83
 615765739  1.79
 615766716  1.76
 615767630  1.74
 615768543  1.71
 615769460  1.66
 615807644  4.50
 615808561  4.48
 615809474  4.33
 615810391  4.22
 615811365  4.08
 615812279  3.97
 615813197  3.86
 615814112  3.78
 615815089  3.67
 615816001  3.58
 615816915  3.49
 615817833  3.40
 615818809  3.33
 615819721  3.26
 615820636  3.17
 615821551  3.12
 615826248  3.04
 615827166  2.98
 615828079  2.91
 615828994  2.87
 615829969  2.80
 615830885  2.75
 615831799  2.70
 615832718  2.65
 615833693  2.58
 615834609  2.54
 615835523  2.50
 615836439  2.46
 615837414  2.43
 615838326  2.37
 615839241  2.32
 615840159  2.29
 615841135  2.24
 615842051  2.21
 615842967  2.18
 615843880  2.16
 615844854  2.10
 615845768  2.08
 615846684  2.03
 615847601  2.01
 615848573  1.98
 615849492  1.95
 615850411  1.91
 615851319  1.88
 615852296  1.87
 615853210  1.85
 615854125  1.82
 615855039  1.79
 615856019  1.75
 615856934  1.75
 615857845  1.73
 615868095  8.99
 615869010  9.19
 615869925  8.93
 615870900  8.63
 615871819  8.38
 615872731  8.10
 615873646  7.89
 615874624  7.69
 615875537  7.46
 615876463  7.28
 615877367  7.08
 615878343  6.94
 615879262  6.74
 615880173  6.60
 615881091  6.46
 615882067  6.33
 615882982  6.18
 615883893  6.05
 615884809  5.94
 615885788  5.81
 615886702  5.70
 615887621  5.57
 615888537  5.46
 615889515  5.36
 615890424  5.27
 615891356  5.17
 615892255  5.09
 615893229  5.00
 615894145  4.91
 615895060  4.82
 615895971  4.75
 615896950  4.69
 615897862  4.58
 615898781  4.51
 615899693  4.44
 615900672  4.37
 615901586  4.30
 615902501  4.23
 615903417  4.16
 615904390  4.09
 615905304  4.02
 615906219  3.97
 615907135  3.91
 615908111  3.86
 615909026  3.80
 615909940  3.74
 615910855  3.70
 615911832  3.64
 615912749  3.60
 615913664  3.56
 615914580  3.49
 615919277  3.44
 615920191  3.39
 615921106  3.34
 615922019  3.31
 615922997  3.25
 615923913  3.22
 615924831  3.17
 615925747  3.13
 615926719  3.10
 615927635  3.04
 615928549  2.99
 615929464  2.96
 615930437  2.92
 615931352  2.89
 615932267  2.85
 615933186  2.81
 615934161  2.77
 615945321  9.99
 615946238  9.77
 615947150  9.43
 615948066  9.14
 615949042  8.93
 615949959  8.65
 615950872  8.41
 615951787  8.23
 615952763  8.04
 615953681  7.86
 615954601  7.64
 615955510  7.48
 615956487  7.34
 615957401  7.17
 615958320  7.03
 615959232  6.90
 615960207  6.74
 615961123  6.65
 615962038  6.49
 615962952  6.38
 615963928  6.27
 615964841  6.15
 615965764  6.04
 615966671  5.93
 615967650  5.83
 615968564  5.73
 615969480  5.65
 615970394  5.55
 615971368  5.47
 615972285  5.36
 615973200  5.29
 615974116  5.20
 615975088  5.12
 615976006  5.05
 615976922  4.77
 615977834  4.86
 615978814  4.81
 615979727  4.76
 616319253  9.90
 616320165  9.93
 616321141  9.65
 616322059  9.29
 616322974  8.93
 616323889  8.76
 616324863  8.56
 616325780  8.34
 616326695  8.11
 616327608  7.92
 616328586  7.73
 616329499  7.57
 616330413  7.39
 616331331  7.23
 616332307  7.05
 616333219  6.87
 616334135  6.68
 616335049  6.54
 616336028  6.38
 616336941  6.26
 616337859  6.12
 616338770  5.99
 616339751  5.86
 616340666  5.76
 616341579  5.67
 616342492  5.56
 616343470  5.46
 616344383  5.36
 616345301  5.25
 616346217  5.15
 616347191  5.06
 616348119  4.97
 616349022  4.91
 616349937  4.81
 616350909  4.75
 616351828  4.67
 616352743  4.60
 616353657  4.52
 616354630  4.44
 616355549  4.37
 616356463  4.31
 616357380  4.23
 616358354  4.15
 616359269  4.11
 616360182  4.04
 616361099  4.00
 616362072  3.90
 616362990  3.86
 616363903  3.80
 616364824  3.74
 616365797  3.69
 616366711  3.64
 616367624  3.58
 616368539  3.54
 616369518  3.48
 616370433  3.44
 616371348  3.39
 616372266  3.34
 616373239  3.29
 616374158  3.23
 616375066  3.21
 616375984  3.15
 616376960  3.11
 616377875  3.08
 616378789  3.03
 616379702  2.99
 616384401  2.95
 616385313  2.92
 616386232  2.88
 616387144  2.85
 616388124  2.80
 616389047  2.77
 616389952  2.73
 616390867  2.70
 616391849  2.64
 616392759  2.61
 616393671  2.55
 616394592  2.54
 616395562  2.50
 616396480  2.47
 616424354 12.67
 616425332 12.33
 616426248 12.00
 616427160 11.61
 616428075 11.36
 616429051 11.04
 616429966 10.80
 616430884 10.45
 616431799 10.23
 616432772 10.01
 616433686  9.77
 616434602  9.55
 616435517  9.37
 616436496  9.14
 616437407  8.95
 616438323  8.79
 616439241  8.64
 616440217  8.43
 616441132  8.27
 616442047  8.11
 616442961  7.99
 616443935  7.85
 616444853  7.72
 616445768  7.55
 616446686  7.42
 616447659  7.34
 616448573  7.19
 616449486  7.06
 616450401  6.95
 616451380  6.83
 616452292  6.71
 616453209  6.61
 616454124  6.49
 616455098  6.44
 616456016  6.32
 616456931  6.22
 616457845  6.11
 616458821  6.03
 616459736  5.97
 616460651  5.88
 616461564  5.78
 616462540  5.71
 616463457  5.63
 616464372  5.55
 616465285  5.44
 616466264  5.39
 616467176  5.32
 616468091  5.24
 616469009  5.18
 616469985  5.10
 616470897  5.04
 616471814  4.97
 616472733  4.91
 616477427  4.85
 616478342  4.78
 616479257  4.71
 616480171  4.66
 616481145  4.60
 616482063  4.52
 616482978  4.47
 616483892  4.43
 616484883  4.38
 616485781  4.30
 616486699  4.26
 616487614  4.22
 616488587  4.17
 616489510  4.12
 616490419  4.08
 616491338  4.01
 616492311  3.98
 616493225  3.93
 616494138  3.89
 616495052  3.84
 616496028  3.78
 616496943  3.75
 616497862  3.70
 616498778  3.66
 616499750  3.63
 616500667  3.58
 616501583  3.56
 616502497  3.52
 616503473  3.48
 616504398  3.44
 616505307  3.40
 616506216  3.37
 616515551 11.88
 616516466 12.03
 616517378 11.66
 616518354 11.33
 616519272 11.01
 616520188 10.72
 616521103 10.45
 616522078 10.22
 616522994  9.99
 616523909  9.73
 616524824  9.52
 616525800  9.30
 616526714  9.14
 616527630  8.94
 616528542  8.75
 616529518  8.56
 616530436  8.40
 616531351  8.23
 616532266  8.11
 616533239  7.95
 616534156  7.79
 616535072  7.69
 616535984  7.55
 616536963  7.40
 616537878  7.29
 616538789  7.17
 616539705  7.06
 616540683  6.94
 616541596  6.83
 616542514  6.71
 616543426  6.61
 616544404  6.52
 616545317  6.39
 616546235  6.32
 616547150  6.21
 616548126  6.10
 616549038  6.04
 616549960  5.96
 616550871  5.86
 616551844  5.76
 616552759  5.69
 616553677  5.62
 616554596  5.55
 616555568  5.47
 616556482  5.39
 616557398  5.32
 616558310  5.25
 616559290  5.17
 616560204  5.12
 616561118  5.06
 616562035  4.99
 616563016  4.91
 616563925  4.86
 616564843  4.80
 616565752  4.73
 616570451  4.69
 616571363  4.63
 616572279  4.57
 616573198  4.52
 616574172  4.47
 616575092  4.40
 616576000  4.34
 616576917  4.31
 616577894  4.26
 616578809  4.23
 616579724  4.16
 616580635  4.10
 616581614  4.07
 616582527  4.04
 616583444  3.98
 616584361  3.94
 616585333  3.88
 616586251  3.84
 616587163  3.80
 616588081  3.76
 616589056  3.72
 616589968  3.68
 616590883  3.65
 616591801  3.61
 616592775  3.57
 616593690  3.53
 616594604  3.47
 616595522  3.45
 616596495  3.42
 616597415  3.38
 616598328  3.34
 616599243  3.30
 616819832  0.73
 616820744  0.82
 616821662  0.82
 616822577  0.78
 616823553  0.74
 616824468  0.72
 616825383  0.69
 616826299  0.66
 616827280  0.63
 616828191  0.61
 616829108  0.58
 616830021  0.56
 616830995  0.52
 616831912  0.53
 616832825  0.51
 616833744  0.50
 616834716  0.47
 616835632  0.44
 616836545  0.43
 616837461  0.41
 616838438  0.40
 616839356  0.39
 616840267  0.38
 616841181  0.37
 616842159  0.36
 616843070  0.34
 616843988  0.32
 616844902  0.31
 616849602  0.31
 616850515  0.28
 616851429  0.28
 616852345  0.27
 616853321  0.27
 616854236  0.27
 616855151  0.26
 616856066  0.24
 616857042  0.23
 616857956  0.22
 616858872  0.21
 616859786  0.21
 616860763  0.20
 616861677  0.19
 616862593  0.19
 616863508  0.17
 616864484  0.17
 616865398  0.17
 616866313  0.16
 616867226  0.16
 616868207  0.14
 616869120  0.15
 616870034  0.14
 616870949  0.13
 616879365  0.73
 616880283  0.81
 616881198  0.78
 616882113  0.74
 616883086  0.72
 616884001  0.68
 616884920  0.65
 616885833  0.62
 616886811  0.60
 616887725  0.58
 616888639  0.57
 616889555  0.56
 616890531  0.53
 616891443  0.51
 616892361  0.49
 616893276  0.48
 616894252  0.47
 616895168  0.45
 616896084  0.44
 616896997  0.42
 616897973  0.40
 616898889  0.40
 616899803  0.39
 616900718  0.37
 616901694  0.36
 616902608  0.35
 616903525  0.34
 616904436  0.31
 616914688  0.90
 616915602  1.39
 616916577  1.38
 616917493  1.33
 616918408  1.29
 616919320  1.23
 616920296  1.18
 616921213  1.14
 616922126  1.09
 616923041  1.06
 616924017  1.02
 616924935  0.99
 616925849  0.96
 616926764  0.93
 616927741  0.90
 616928656  0.86
 616929571  0.85
 616930486  0.82
 616931462  0.79
 616932374  0.77
 616933292  0.74
 616934207  0.73
 616935183  0.71
 616936098  0.68
 616937012  0.66
 616937925  0.65
 616942624  0.63
 616943540  0.62
 616944455  0.60
 616945369  0.58
 616946346  0.57
 616947261  0.54
 616948176  0.54
 616949095  0.51
 616950066  0.51
 616950982  0.49
 616951897  0.48
 616952809  0.47
 616953788  0.45
 616954703  0.45
 616955617  0.44
 616956532  0.42
 616957508  0.40
 616958423  0.40
 616959339  0.39
 616960253  0.38
 616961227  0.37
 616962145  0.35
 616963059  0.35
 616963975  0.34
 616974223  0.97
 616975135  1.05
 616976115  0.99
 616977026  0.94
 616977944  0.86
 616978865  0.81
 616979836  0.74
 616980752  0.70
 616981665  0.64
 616982580  0.61
 616983556  0.58
 616984471  0.56
 616985383  0.54
 616986301  0.51
 616987278  0.49
 616988193  0.48
 616989108  0.46
 616990023  0.44
 616990998  0.43
 616991913  0.42
 616992828  0.40
 616993743  0.40
 616994719  0.39
 616995635  0.38
 616996548  0.37
 616997464  0.35
 616998437  0.34
 616999356  0.33
 617000269  0.32
 617001189  0.31
 617002161  0.30
 617003076  0.29
 617003992  0.28
 617004907  0.28
 617005892  0.27
 617006797  0.27
 617007712  0.25
 617008627  0.24
 617009602  0.24
 617010524  0.23
 617011434  0.22
 617012348  0.22
 617013325  0.21
 617014239  0.21
 617015154  0.20
 617016069  0.19
 617017045  0.18
 617017962  0.17
 617018875  0.17
 617077496  0.06
 617078411  0.06
 617079326  0.06
 617080302  0.06
 617081231  0.05
 617082132  0.06
 617083047  0.05
 617084023  0.05
 617145391  0.48
 617146303  0.34
 617147279  0.27
 617148195  0.27
 617149110  0.25
 617150022  0.25
 617151001  0.23
 617151916  0.23
 617152831  0.22
 617153746  0.22
 617154722  0.21
 617155637  0.20
 617156552  0.20
 617157466  0.18
 617158444  0.18
 617159358  0.17
 617160273  0.17
 617161188  0.17
 617162165  0.17
 617163079  0.16
 617163995  0.15
 617164913  0.15
 617165885  0.15
